timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.12865505226481;1.18078048780488;7.90058536585366;437.571428571429;461;3063;308.230952380953;330.083333333333;2157.61666666667
2;1.19567479674797;1.14827642276423;8.36972357723578;459.285714285714;424;3215;325.414285714285;330.666666666666;2277.9
3;1.17473635307782;1.08320325203252;8.22315447154472;451.142857142857;424;3158;320.107142857143;305.999999999999;2240.75
4;1.21713588850174;1.13855284552845;8.51995121951221;467.142857142857;456;3270;330.759523809524;323;2315.31666666667
5;1.23789779326365;1.23687804878049;8.66528455284554;474.857142857143;458;3324;335.473809523809;323.400000000002;2348.31666666667
6;1.17770731707317;1.03108943089431;8.2439512195122;451.714285714286;413;3162;320.123809523809;314.333333333333;2240.86666666666
7;1.13621835075493;1.1060325203252;7.95352845528453;436;436;3052;309.695238095238;314.999999999999;2167.86666666666
8;1.22625319396051;1.22478048780488;8.58377235772359;471;475;3297;333.242857142857;331;2332.7
9;1.20098722415796;1.24;8.40691056910569;461.142857142857;479;3228;326.42619047619;343;2284.98333333333
10;1.24357259001162;1.24913821138212;8.70500813008132;477.142857142857;497;3340;336.845238095238;340.333333333333;2357.91666666667
11;1.20008130081301;1.13783739837398;8.40056910569104;459.714285714286;434;3218;324.419047619048;294.666666666666;2270.93333333333
12;1.16470847851336;1.22684552845529;8.15295934959352;446.714285714286;480;3127;314.535714285714;327.666666666667;2201.75
13;1.20075493612079;1.05858536585366;8.40528455284553;459.857142857143;424;3219;323.814285714286;293.999999999999;2266.7
14;1.20339024390244;1.19115447154471;7.22034146341462;464.5;465.5;2787;328.125;318.666666666667;1968.75
15;1.29660704607046;1.2189756097561;3.88982113821139;493.333333333333;465;1480;343.944444444446;315.333333333333;1031.83333333334
16;1.01736585365854;1.01736585365854;2.03473170731708;388;388;776;266.666666666666;266.666666666666;533.333333333332
17;0.883853658536589;0.883853658536589;0.883853658536589;338;338;338;235.999999999999;235.999999999999;235.999999999999
