timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.391988636363636;0.428060606060605;3.13590909090909;235.625;261;1885;158.770833333333;178.166666666667;1270.16666666667
2;0.742388167388165;0.609858585858585;5.19671717171715;455.714285714286;444;3190;309.238095238096;302.333333333333;2164.66666666667
3;0.704346320346319;0.625828282828282;4.93042424242423;432.857142857143;456;3030;293.809523809524;310.333333333333;2056.66666666667
4;0.720883116883115;0.626949494949493;5.04618181818181;443.285714285714;457;3103;300.761904761906;311;2105.33333333334
5;0.684290043290042;0.61968686868687;4.79003030303029;425.428571428571;463;2978;288.857142857143;313.333333333333;2022
6;0.648170274170273;0.631151515151514;4.53719191919191;405.714285714286;440;2840;275.714285714286;298.999999999999;1930
7;0.618883116883116;0.633959595959596;4.33218181818181;387.571428571429;462;2713;263.619047619047;314;1845.33333333333
8;0.669353535353534;0.636646464646462;4.68547474747474;418.142857142857;434;2927;284;294.999999999999;1988
9;0.661239538239537;0.669999999999999;4.62867676767676;417.571428571429;473;2923;283.619047619048;320;1985.33333333334
10;0.666548340548339;0.625828282828283;4.66583838383837;419.142857142857;456;2934;284.666666666667;310.333333333333;1992.66666666667
11;0.700440115440114;0.59761616161616;4.90308080808079;436.285714285714;426;3054;296.095238095239;288.666666666666;2072.66666666667
12;0.714108225108224;0.61969696969697;4.99875757575757;444;463;3108;301.238095238096;313.333333333333;2108.66666666667
13;0.734412457912455;0.602156565656564;4.40647474747473;459.833333333333;429.5;2759;311.777777777779;291.833333333333;1870.66666666667
14;0.782377777777774;0.661070707070704;3.91188888888887;489.6;463;2448;331.733333333334;314;1658.66666666667
15;0.890017676767674;0.803833333333331;3.56007070707069;539.75;502.5;2159;364.916666666668;340.166666666667;1459.66666666667
