timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;5.6559659090909;4.90313636363637;45.2477272727272;375.625;350;3005;259.83125;237.166666666667;2078.65
2;8.18870454545455;7.17440909090908;65.5096363636364;543.625;510.5;4349;383.666666666667;365.541666666666;3069.33333333334
3;8.60642045454544;7.48399999999998;68.8513636363635;571.875;523.5;4575;402.260416666668;370.250000000001;3218.08333333334
4;8.15853409090908;7.57859090909088;65.2682727272727;541;518.5;4328;381.677083333334;367.125000000001;3053.41666666667
5;7.81514772727273;7.6660909090909;62.5211818181818;519.75;509.5;4158;366.239583333334;361.75;2929.91666666667
6;7.62548863636364;7.76518181818179;61.0039090909091;507.875;524;4063;357.510416666667;356;2860.08333333334
7;7.65769318181817;6.96581818181819;61.2615454545454;507.625;451.5;4061;358.260416666667;313.666666666666;2866.08333333333
8;8.0498409090909;7.10822727272727;64.3987272727272;533.375;473;4267;376.260416666667;335.166666666667;3010.08333333334
9;8.16215909090908;7.78945454545454;65.2972727272726;540.875;514.5;4327;381.364583333334;363.833333333334;3050.91666666667
10;8.05757954545454;7.7915;64.4606363636363;533.625;515.5;4269;376.395833333334;356.166666666667;3011.16666666667
11;7.69492045454544;6.70081818181819;61.5593636363635;512.75;485;4102;361.604166666667;342.500000000001;2892.83333333334
12;7.73465909090909;6.99750000000001;61.8772727272727;516.375;492;4131;364.854166666667;334.333333333333;2918.83333333333
13;8.35054545454548;7.42004545454548;66.8043636363638;560.5;509.5;4484;395.031249999999;346.333333333334;3160.24999999999
14;9.18529870129872;7.30472727272728;64.297090909091;615.142857142857;522;4306;433.583333333333;373.000000000002;3035.08333333333
15;9.65434545454548;8.52918181818182;48.2717272727274;636.2;541;3181;448.149999999999;367.000000000001;2240.75
16;10.1754545454546;10.1754545454546;20.3509090909092;689.5;689.5;1379;473.208333333336;473.208333333336;946.416666666672
17;14.1863636363638;14.1863636363638;14.1863636363638;1007;1007;1007;695.749999999999;695.749999999999;695.749999999999
18;15.2718181818184;15.2718181818184;15.2718181818184;1084;1084;1084;748.749999999998;748.749999999998;748.749999999998
19;15.0549090909091;15.0549090909091;15.0549090909091;1069;1069;1069;738.333333333329;738.333333333329;738.333333333329
