timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;19.3978;17.2464;116.3868;271.833333333333;249.5;1631;181.130555555556;163.749999999999;1086.78333333334
2;33.3357999999999;28.6848;133.3432;500.25;440;2001;345.683333333333;280.833333333333;1382.73333333333
3;23.534;23.534;47.0680000000001;386.5;386.5;773;244;244;488
4;28.3968000000001;28.3968000000001;28.3968000000001;519;519;519;351.25;351.25;351.25
5;30.7236000000001;30.7236000000001;30.7236000000001;561;561;561;378;378;378
6;12.1784;12.1784;12.1784;212;212;212;128.5;128.5;128.5
7;8.71039999999999;8.71039999999999;8.71039999999999;145;145;145;77;77;77
8;11.3732;11.3732;11.3732;189;189;189;99;99;99
9;9.5036;9.5036;9.5036;158;158;158;83.5;83.5;83.5
