timestamp;utility;agent_index;meeting_index 
1;0.5496;10;3;
2;2.0532;35;12.25;
3;4.9348;71.1;53.6666666666666;
4;11.2024;150;106.166666666667;
5;16.4112;239;150.916666666667;
6;20.0636;292;165.416666666667;
7;23.9428;352;216.416666666667;
8;22.348;324;196.416666666667;
9;21.334;310;194.166666666667;
