timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.394461538461538;0.475826923076922;1.18338461538461;104.333333333333;126;313;64.0023809523809;75.8285714285714;192.007142857143
2;0.796346153846153;0.796346153846153;0.796346153846153;216;216;216;180.059523809524;180.059523809524;180.059523809524
3;0.546019230769231;0.546019230769231;0.546019230769231;148;148;148;122.285714285714;122.285714285714;122.285714285714
4;0.557634615384615;0.557634615384615;0.557634615384615;151;151;151;123;123;123
5;0.509730769230769;0.509730769230769;0.509730769230769;138;138;138;114.571428571429;114.571428571429;114.571428571429
6;0.571903846153846;0.571903846153846;0.571903846153846;155;155;155;125.857142857143;125.857142857143;125.857142857143
7;0.564634615384615;0.564634615384615;0.564634615384615;153;153;153;124.428571428571;124.428571428571;124.428571428571
8;0.494942307692308;0.494942307692308;0.494942307692308;134;134;134;110.571428571429;110.571428571429;110.571428571429
9;0.524346153846154;0.524346153846154;0.524346153846154;142;142;142;116.428571428571;116.428571428571;116.428571428571
10;0.5315;0.5315;0.5315;144;144;144;119;119;119
11;0.568269230769231;0.568269230769231;0.568269230769231;154;154;154;126.857142857143;126.857142857143;126.857142857143
12;0.557634615384615;0.557634615384615;0.557634615384615;151;151;151;122.428571428571;122.428571428571;122.428571428571
13;0.560980769230769;0.560980769230769;0.560980769230769;152;152;152;125.142857142857;125.142857142857;125.142857142857
14;0.528153846153846;0.528153846153846;0.528153846153846;143;143;143;117.285714285714;117.285714285714;117.285714285714
15;0.546269230769231;0.546269230769231;0.546269230769231;148;148;148;121.142857142857;121.142857142857;121.142857142857
16;0.572;0.572;0.572;155;155;155;126.142857142857;126.142857142857;126.142857142857
17;0.546384615384615;0.546384615384615;0.546384615384615;148;148;148;122.285714285714;122.285714285714;122.285714285714
18;0.538807692307692;0.538807692307692;0.538807692307692;146;146;146;120.142857142857;120.142857142857;120.142857142857
19;0.553980769230769;0.553980769230769;0.553980769230769;150;150;150;122.571428571429;122.571428571429;122.571428571429
20;0.572096153846154;0.572096153846154;0.572096153846154;155;155;155;125.857142857143;125.857142857143;125.857142857143
