timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.708222222222223;0.708222222222223;0.708222222222223;411;411;411;272.666666666665;272.666666666665;272.666666666665
2;0.80514814814815;0.80514814814815;0.80514814814815;471;471;471;315.333333333333;315.333333333333;315.333333333333
3;0.776197530864199;0.776197530864199;0.776197530864199;454;454;454;304;304;304
4;0.798135802469136;0.798135802469136;0.798135802469136;467;467;467;312.666666666667;312.666666666667;312.666666666667
5;0.825716049382717;0.825716049382717;0.825716049382717;483;483;483;323.333333333334;323.333333333334;323.333333333334
6;0.653135802469136;0.653135802469136;0.653135802469136;382;382;382;255.999999999999;255.999999999999;255.999999999999
7;0.70720987654321;0.70720987654321;0.70720987654321;414;414;414;277.333333333332;277.333333333332;277.333333333332
8;0.672098765432099;0.672098765432099;0.672098765432099;393;393;393;263.333333333332;263.333333333332;263.333333333332
9;0.74367901234568;0.74367901234568;0.74367901234568;435;435;435;291.333333333333;291.333333333333;291.333333333333
10;0.763962962962966;0.763962962962966;0.763962962962966;447;447;447;299.333333333333;299.333333333333;299.333333333333
11;0.864135802469139;0.864135802469139;0.864135802469139;506;506;506;338.666666666667;338.666666666667;338.666666666667
12;0.774444444444446;0.774444444444446;0.774444444444446;453;453;453;303.333333333333;303.333333333333;303.333333333333
13;0.509814814814814;0.509814814814814;0.509814814814814;298;298;298;199.999999999999;199.999999999999;199.999999999999
14;0.53920987654321;0.53920987654321;0.53920987654321;315;315;315;211.333333333333;211.333333333333;211.333333333333
