timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.59214423076923;1.67376923076923;12.7371538461538;324.75;342;2598;229.960416666667;244.383333333333;1839.68333333333
2;2.17355311355311;2.02733333333332;15.2148717948718;440.428571428571;413;3083;305.683333333334;284.5;2139.78333333334
3;2.05651282051282;1.65020512820512;14.3955897435898;416.142857142857;332;2913;285.857142857143;232.999999999999;2001
4;2.08244688644688;1.68502564102563;14.5771282051282;421.428571428571;336;2950;289.307142857143;236.999999999999;2025.15
5;2.05091941391942;1.61610256410256;14.3564358974359;415.142857142857;327;2906;284.623809523809;229.666666666666;1992.36666666667
6;2.11793406593407;1.68005128205128;14.8255384615385;428.714285714286;335;3001;294.402380952381;236.333333333333;2060.81666666667
7;2.00465567765567;1.71517948717948;14.0325897435897;406.142857142857;342;2843;283.335714285714;236.999999999999;1983.35
8;1.96676923076923;1.66033333333332;13.7673846153846;398.571428571429;336;2790;279.55;230.999999999999;1956.85
9;1.94389743589744;1.68174358974359;11.6633846153846;394.833333333333;341.5;2369;276.388888888889;226.666666666666;1658.33333333333
10;1.78054871794872;1.62953846153847;8.90274358974362;363.2;332;1816;255.346666666666;202.5;1276.73333333333
11;1.94489743589744;1.89117948717949;5.83469230769231;399.666666666667;385;1199;281.316666666667;209;843.95
12;2.02644444444445;1.83158974358974;6.07933333333335;416.666666666667;373;1250;295.4;213.2;886.2
13;1.94241880341881;1.84102564102564;5.82725641025643;399.333333333333;375;1198;282.2;211.6;846.6
14;1.95353846153846;1.95353846153846;3.90707692307693;403;403;806;314.475;314.475;628.95
15;1.43783333333334;1.43783333333334;2.87566666666668;294.5;294.5;589;233.15;233.15;466.3
16;1.48083333333334;1.48083333333334;2.96166666666667;303.5;303.5;607;240.025;240.025;480.05
17;1.37658974358974;1.37658974358974;2.75317948717949;282;282;564;223.35;223.35;446.7
18;1.06769230769231;1.06769230769231;1.06769230769231;220;220;220;183.6;183.6;183.6
19;1.14851282051282;1.14851282051282;1.14851282051282;237;237;237;197.2;197.2;197.2
20;1.04782051282051;1.04782051282051;1.04782051282051;216;216;216;180.4;180.4;180.4
21;1.16838461538462;1.16838461538462;1.16838461538462;241;241;241;200.4;200.4;200.4
22;1.21610256410257;1.21610256410257;1.21610256410257;251;251;251;208.4;208.4;208.4
