timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;2.89738666666667;3.85746666666666;14.4869333333333;130.6;174;653;86.6333333333335;117;433.166666666667
2;5.25426666666667;5.93146666666668;26.2713333333333;228;250;1140;154.433333333333;167.333333333333;772.166666666667
3;5.23141333333333;5.36186666666667;26.1570666666667;226.6;232;1133;153.266666666666;158.333333333333;766.333333333332
4;5.33298666666667;5.10853333333335;26.6649333333334;232;235;1160;156.866666666667;158.666666666667;784.333333333334
5;4.73666666666667;4.6936;23.6833333333334;206.2;212;1031;139.666666666667;143.333333333334;698.333333333334
6;5.0152;4.94906666666668;25.076;217.6;215;1088;147.266666666667;146.666666666667;736.333333333334
7;5.12477333333334;4.96213333333334;25.6238666666667;222.6;228;1113;150.6;154;753.000000000001
8;4.95813333333334;5.07706666666666;24.7906666666667;215.2;224;1076;145.666666666667;152;728.333333333334
9;4.95378666666667;4.93733333333334;24.7689333333334;215.6;227;1078;145.933333333333;153.333333333333;729.666666666667
10;4.70845333333333;4.67093333333333;23.5422666666667;204.8;196;1024;138.733333333334;132.666666666667;693.666666666668
11;5.10701333333334;4.838;25.5350666666667;222.6;212;1113;150.6;144;753.000000000001
12;5.12024000000001;5.26853333333334;25.6012;222.6;227;1113;150.6;152;753
13;5.22960000000001;5.11306666666668;26.148;227.4;235;1137;153.8;158.666666666667;769
14;4.04583333333334;3.93433333333333;16.1833333333333;176.5;172.5;706;120.25;118.166666666667;481
15;3.74460000000001;3.74460000000001;7.48920000000001;167.5;167.5;335;114.5;114.5;229
16;5.67133333333334;5.67133333333334;5.67133333333334;246;246;246;167.666666666666;167.666666666666;167.666666666666
