timestamp;utility;agent_index;meeting_index 
1;1.46666666666667;7.33333333333333;4.33333333333333;
2;1.79666666666667;8.33333333333333;5;
3;9.17333333333334;36;21.3333333333333;
4;6.55;26;15.3333333333333;
5;6.88;27;16;
6;7.21;28;16.6666666666667;
7;6.88;27;16;
8;9.17333333333334;36;21.3333333333333;
9;8.84083333333333;35.6666666666667;21.3333333333333;
10;8.865;35.6666666666667;15.3333333333333;
11;9.42916666666667;38;13.9166666666667;
12;10.4458333333333;42;15.75;
13;11.225;45;16.6666666666667;
14;13.8;55;20.3333333333333;
15;10.5633333333333;43;15.6666666666667;
16;10.9083333333333;44;16;
17;14.1183333333333;56;21.3333333333333;
18;12.4891666666667;50;18.5;
19;14.7808333333333;59;21.8333333333333;
20;13.47;54;20;
21;16.1641666666667;65;23.9166666666667;
22;15.5508333333333;62;23.0833333333333;
23;15.9141666666667;64;23.5833333333333;
24;14.8841666666667;61;22.25;
25;16.71;66;24.6666666666667;
26;15.3833333333333;62;22.6666666666667;
27;18.2916666666667;73;27.3333333333333;
28;18.245;73;27;
29;17.675;71;26.3333333333333;
30;17.96;72;26.6666666666667;
31;17.63;71;26.3333333333333;
32;16.045;64;23.6666666666667;
33;15.715;63;23.3333333333333;
34;20.205;81;30;
35;17.96;72;26.6666666666667;
36;20.49;82;30.3333333333333;
37;19.8858333333333;80;29.3333333333333;
38;18.7733333333333;75;27.9166666666666;
39;24.695;99;36.6666666666667;
40;17.63;71;26.3333333333333;
41;22.78;91;33.6666666666666;
42;17.96;72;26.6666666666666;
43;22.12;89;33;
44;21.8016666666667;88;32;
45;21.1833333333333;84;31.6666666666666;
46;18.29;73;27;
47;22.735;91;33.6666666666667;
48;21.5033333333333;87;32;
49;23.3966666666667;93;34.6666666666666;
50;17.675;71;26.3333333333333;
51;20.205;81;30;
52;20.205;81;30;
53;21.4583333333333;86;31.8333333333333;
54;20.205;81;30;
55;18.6216666666667;75;27.8333333333333;
56;17.96;72;26.6666666666667;
57;22.78;91;33.6666666666667;
58;22.2833333333333;90;33.25;
59;22.78;91;33.6666666666667;
60;19.3766666666667;78;28.75;
61;23.2783333333333;93;34.5833333333333;
62;24.695;99;36.6666666666667;
63;17.96;72;26.6666666666667;
64;22.45;90;33.3333333333333;
65;17.96;72;26.6666666666667;
66;20.205;81;30;
67;24.8491666666667;100;36.9166666666667;
68;22.2958333333333;89;33.0833333333333;
69;23.725;95;34.8333333333333;
70;21.9541666666667;88;32.75;
71;24.2458333333333;97;36.0833333333333;
72;22.45;90;33.3333333333333;
73;18.245;73;27;
74;24.41;98;36.3333333333333;
75;15.715;63;23.3333333333333;
76;20.49;82;30.3333333333333;
