timestamp;utility;agent_index;meeting_index 
1;3.097;16;12.7;
2;9.472;48;43;
3;9.993;50;45;
4;9.194;46;41.4;
5;9.994;50;45;
6;9.595;48;43.2;
7;9.395;47;42.3;
8;9.793;49;44.1;
9;9.395;47;42.3;
10;9.994;50;45;
11;8.794;44;39.6;
12;8.795;44;39.6;
13;7.596;38;34.2;
14;8.394;42;37.8;
15;9.594;48;43.2;
16;9.395;47;42.3;
17;8.795;44;39.6;
18;10.194;51;45.9;
19;9.793;49;44.1;
20;9.794;49;44.1;
21;9.994;50;45;
22;9.594;48;43.2;
23;9.593;48;43.2;
24;9.595;48;43.2;
25;9.194;46;41.4;
26;9.594;48;43.2;
27;8.996;45;40.5;
28;8.794;44;39.6;
29;9.793;49;44.1;
30;9.595;48;43.2;
31;9.594;48;43.2;
32;9.595;48;43.2;
33;9.594;48;43.2;
34;9.394;47;42.3;
35;9.194;46;41.4;
36;9.794;49;44.1;
37;9.593;48;43.2;
38;9.194;46;41.4;
39;9.394;47;42.3;
40;9.195;46;41.4;
41;9.793;49;44.1;
42;9.994;50;45;
43;8.795;44;39.6;
44;7.995;40;36;
45;7.995;40;36;
46;9.194;46;41.4;
47;9.195;46;41.4;
48;9.794;49;44.1;
49;9.994;50;45;
50;9.194;46;41.4;
51;10.193;51;45.9;
52;9.794;49;44.1;
53;9.594;48;43.2;
54;9.195;46;41.4;
55;8.796;44;39.6;
56;9.195;46;41.4;
57;9.595;48;43.2;
58;9.793;49;44.1;
59;9.395;47;42.3;
60;9.195;46;41.4;
61;9.993;50;45;
62;8.394;42;37.8;
63;8.993;45;40.5;
64;8.594;43;38.7;
65;9.194;46;41.4;
66;10.193;51;45.9;
67;9.794;49;44.1;
68;9.793;49;44.1;
69;9.395;47;42.3;
70;8.994;45;40.5;
71;8.396;42;37.8;
72;9.194;46;41.4;
73;7.796;39;35.1;
74;9.795;49;44.1;
75;9.195;46;41.4;
76;9.594;48;43.2;
77;9.394;47;42.3;
78;9.594;48;43.2;
79;9.594;48;43.2;
80;8.195;41;36.9;
81;9.394;47;42.3;
82;9.395;47;42.3;
83;9.594;48;43.2;
84;9.793;49;44.1;
85;8.995;45;40.5;
86;9.395;47;42.3;
87;9.394;47;42.3;
88;9.793;49;44.1;
89;9.594;48;43.2;
90;8.594;43;38.7;
91;8.994;45;40.5;
92;8.794;44;39.6;
93;9.394;47;42.3;
94;7.796;39;35.1;
95;9.194;46;41.4;
96;8.594;43;38.7;
97;9.393;47;42.3;
98;9.794;49;44.1;
99;9.195;46;41.4;
100;8.395;42;37.8;
101;8.394;42;37.8;
102;8.594;43;38.7;
103;8.595;43;38.7;
104;9.594;48;43.2;
105;9.994;50;45;
106;9.594;48;43.2;
107;9.993;50;45;
108;9.195;46;41.4;
109;9.793;49;44.1;
110;9.795;49;44.1;
111;9.793;49;44.1;
112;9.395;47;42.3;
113;9.394;47;42.3;
114;9.594;48;43.2;
115;9.196;46;41.4;
116;9.795;49;44.1;
117;8.995;45;40.5;
118;9.393;47;42.3;
119;8.994;45;40.5;
120;7.794;39;35.1;
121;9.795;49;44.1;
122;9.593;48;43.2;
123;9.195;46;41.4;
124;9.993;50;45;
125;9.194;46;41.4;
126;9.593;48;43.2;
127;9.594;48;43.2;
128;10.193;51;45.9;
129;9.395;47;42.3;
130;9.594;48;43.2;
131;9.594;48;43.2;
132;9.793;49;44.1;
133;9.594;48;43.2;
134;8.794;44;39.6;
135;8.995;45;40.5;
136;9.395;47;42.3;
137;9.993;50;45;
138;8.995;45;40.5;
139;9.993;50;45;
140;8.19600000000001;41;36.9;
141;8.595;43;38.7;
142;9.794;49;44.1;
143;9.792;49;44.1;
144;9.394;47;42.3;
145;9.994;50;45;
146;9.194;46;41.4;
147;9.595;48;43.2;
148;9.993;50;45;
149;9.994;50;45;
150;9.195;46;41.4;
151;9.394;47;42.3;
152;9.193;46;41.4;
153;9.194;46;41.4;
154;9.593;48;43.2;
155;8.794;44;39.6;
156;9.593;48;43.2;
157;9.594;48;43.2;
