timestamp;utility;agent_index;meeting_index 
1;7.446;38;31.4;
2;10.107;51;45.3;
3;10.502;53;45.5;
4;9.716;49;42.7;
5;9.913;50;43.1;
6;10.31;52;44.9;
7;9.908;50;44.1;
8;10.31;52;44.8;
9;10.901;55;47.8;
10;11.096;56;48.8;
11;10.307;52;45.2;
12;10.501;53;46.8999999999999;
13;10.903;55;49;
14;10.706;54;46.7;
15;10.111;51;44.2;
16;9.519;48;42.2;
17;9.512;48;42;
18;9.71499999999999;49;43.5;
19;8.712;44;39.1;
20;10.304;52;46.2;
21;10.701;54;47.5;
22;11.096;56;48.4;
23;10.706;54;47.5;
24;10.897;55;47.8;
25;10.899;55;48.6;
26;10.706;54;46.8;
27;10.314;52;45.8;
28;10.112;51;44.3;
29;10.105;51;44.4;
30;9.51;48;41.8;
31;10.101;51;44.5;
32;9.709;49;43.1;
33;10.301;52;45.8;
34;9.906;50;44.2;
35;11.092;56;49.5;
36;10.114;51;43.9;
37;10.897;55;48;
38;9.90999999999999;50;43.3;
39;10.108;51;44.3;
40;11.295;57;49.6;
41;11.295;57;49.9;
42;10.502;53;46.1;
43;11.097;56;49;
44;10.509;53;46.3;
45;10.698;54;47.5;
46;10.901;55;47.8;
47;11.096;56;48.9;
48;8.522;43;37.7;
49;10.705;54;47.7;
50;9.913;50;43.2;
51;9.712;49;42.1;
52;10.706;54;46.5;
53;9.913;50;43;
54;10.704;54;46.9;
55;10.9;55;48.6;
56;10.311;52;44.9;
57;10.112;51;44.1;
58;8.718;44;38.3;
59;10.706;54;46;
60;10.705;54;46.6;
61;11.1;56;49.9;
62;10.303;52;45.6;
63;10.904;55;47.7;
64;9.71499999999999;49;41.3;
65;10.505;53;45.6;
66;9.91199999999999;50;43.6;
67;10.51;53;45.6;
68;10.701;54;47.2;
69;10.704;54;47.9;
70;10.109;51;44.5;
71;11.096;56;48.9;
72;10.702;54;47;
73;10.504;53;46.7;
74;10.506;53;45.7;
75;10.508;53;46.3;
76;10.307;52;45.7;
77;10.505;53;46.3;
78;10.108;51;45.2;
79;10.898;55;47.8;
80;10.704;54;47.8;
81;11.294;57;50.1999999999999;
82;10.502;53;46.4;
83;10.904;55;48.3;
84;10.7;54;48.3;
85;10.9;55;48.2;
86;10.508;53;46.7;
87;10.901;55;48;
88;10.11;51;44.2;
89;10.511;53;45.4;
90;10.506;53;46.2;
91;10.708;54;47.4;
92;10.31;52;45.9;
93;10.307;52;46.1;
94;9.915;50;44.3;
95;10.116;51;44.9;
96;10.107;51;44.4;
97;10.31;52;45.8;
98;8.524;43;36.9;
99;10.904;55;47.8999999999999;
100;10.705;54;47.2;
101;10.703;54;47.4;
102;10.701;54;47;
103;10.504;53;45.8;
104;10.706;54;46.4;
105;10.307;52;44.9;
106;11.101;56;49.5;
107;10.111;51;44.7;
108;10.308;52;46.4;
109;11.1;56;48.8;
110;10.109;51;44.6;
111;11.295;57;50.7999999999999;
112;10.305;52;46;
113;10.896;55;48.7;
114;11.096;56;49.7;
115;10.901;55;47.9;
116;10.897;55;48.3;
117;10.699;54;47.1;
118;9.905;50;43.8;
119;8.925;45;39.9;
120;9.709;49;42.8;
121;9.709;49;43.2;
122;10.502;53;46.4;
123;10.309;52;45.3;
124;10.704;54;46.9;
125;11.092;56;49.3;
126;11.293;57;51;
127;10.71;54;47.3;
128;10.903;55;48.8;
129;10.9;55;48;
130;10.506;53;45.9;
131;11.295;57;49.6;
132;10.308;52;45.9;
133;11.1;56;48.9;
134;11.298;57;50.1;
135;10.701;54;46.8;
136;9.917;50;43.7;
137;10.705;54;47.2;
138;9.907;50;44.2;
139;9.317;47;41.1;
140;10.7;54;47.3999999999999;
141;11.099;56;49.1;
142;11.692;59;51.8999999999999;
143;10.308;52;46;
144;9.90999999999999;50;43.8;
145;10.114;51;44.4;
146;9.71899999999999;49;41.9;
147;10.31;52;45.1;
148;10.904;55;47.6;
149;10.112;51;43.2;
150;10.904;55;47.7;
151;10.895;55;49.1;
