timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.392710027100271;0.364731707317073;1.17813008130081;149.666666666667;134;449;98.9444444444443;92.8333333333333;296.833333333333
2;1.03758807588076;0.931073170731709;3.11276422764228;414.666666666667;437;1244;285.611111111111;320.5;856.833333333333
3;1.02874254742548;0.881528455284554;3.08622764227643;409.333333333333;418;1228;281.333333333333;320.5;844
4;0.759398373983738;0.759398373983738;1.51879674796748;271.5;271.5;543;174.499999999999;174.499999999999;348.999999999999
5;0.690902439024391;0.690902439024391;1.38180487804878;245.5;245.5;491;158.333333333333;158.333333333333;316.666666666666
6;0.659154471544714;0.659154471544714;1.31830894308943;234.5;234.5;469;152.583333333333;152.583333333333;305.166666666666
7;0.833593495934957;0.833593495934957;0.833593495934957;297;297;297;202.999999999999;202.999999999999;202.999999999999
8;0.833300813008128;0.833300813008128;0.833300813008128;297;297;297;202.999999999999;202.999999999999;202.999999999999
