timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;5.95082424242425;6.69615151515153;59.5082424242425;614.1;696.5;6141;453.494246031746;509.27261904762;4534.94246031746
2;5.38663030303031;4.93090909090911;53.8663030303031;560.8;523;5608;444.598095238096;400.459523809526;4445.98095238096
3;4.99090303030302;4.81927272727271;49.9090303030302;519.9;499;5199;410.50380952381;383.333333333333;4105.0380952381
4;4.81800606060605;4.57127272727272;48.1800606060605;501.9;474.5;5019;395.877142857144;362.366666666667;3958.77142857144
5;5.20453939393939;4.68433333333336;52.0453939393939;540.9;515.5;5409;426.728333333334;399.550000000001;4267.28333333334
6;4.78933333333333;4.46196969696969;47.8933333333333;498.9;460;4989;394.389761904763;354.041666666667;3943.89761904763
7;5.08327272727272;4.88939393939395;50.8327272727272;530.5;525;5305;417.938095238096;396.983333333335;4179.38095238096
8;4.54013939393939;4.09933333333333;45.4013939393939;473.3;423.5;4733;374.589047619048;336.416666666667;3745.89047619048
9;5.25625454545455;4.42151515151518;52.5625454545455;547.7;470;5477;432.747142857143;365.533333333336;4327.47142857143
10;4.85841212121211;4.35821212121211;48.5841212121211;505.2;455.5;5052;399.441428571429;354.250000000001;3994.41428571429
11;4.68156969696969;4.01915151515152;46.8156969696969;487.5;418.5;4875;386.013095238095;322.958333333333;3860.13095238095
12;4.48672727272727;4.80003030303032;44.8672727272727;468.8;472;4688;369.459761904763;366.850000000001;3694.59761904763
13;4.84264242424242;4.84233333333333;48.4264242424242;504.1;529;5041;397.545714285715;400.116666666668;3975.45714285715
14;4.34721212121212;3.8450303030303;43.4721212121212;452.9;402.5;4529;359.031428571429;313.9;3590.31428571429
15;4.67510909090908;4.62893939393942;46.7510909090908;486.8;500;4868;383.85642857143;382.200000000003;3838.5642857143
16;4.252632996633;4.20648484848486;38.273696969697;444.333333333333;428;3999;350.93597883598;321.133333333334;3158.42380952382
17;4.17337878787879;4.2419090909091;33.3870303030303;437.25;454;3498;342.988690476191;349.5;2743.90952380953
18;4.88656060606061;4.96930303030306;39.0924848484849;509;520.5;4072;399.066666666668;393.633333333334;3192.53333333334
19;5.09412987012988;4.87333333333333;35.6589090909092;529.571428571429;524;3707;417.716666666668;390.733333333335;2924.01666666668
20;5.22666666666667;5.10887878787879;31.36;539.333333333333;551.5;3236;425.917460317462;421.000000000003;2555.50476190477
21;4.90365656565657;5.12248484848483;29.4219393939394;504;502;3024;400.534126984128;389.900000000002;2403.20476190477
22;5.14963636363638;4.98396969696968;30.8978181818183;531.5;518;3189;420.516666666668;392.033333333334;2523.10000000001
23;5.76315151515153;4.81745454545453;28.8157575757577;590.8;528;2954;467.116190476192;413.200000000003;2335.58095238096
24;5.79407575757576;5.7182727272727;23.176303030303;584.5;560.5;2338;460.240476190476;434.133333333335;1840.96190476191
25;5.37910606060607;4.90715151515151;21.5164242424243;541.5;493.5;2166;428.340476190476;374.733333333334;1713.3619047619
26;5.7;5.78584848484847;22.8;575.25;567.5;2301;452.64642857143;439.700000000002;1810.58571428572
27;6.2520404040404;5.06375757575756;18.7561212121212;615.333333333333;500;1846;495.112698412698;391.800000000002;1485.33809523809
28;6.7070303030303;6.7070303030303;6.7070303030303;661;661;661;551.438095238095;551.438095238095;551.438095238095
29;6.54448484848487;6.54448484848487;6.54448484848487;646;646;646;538.904761904762;538.904761904762;538.904761904762
30;7.6417575757576;7.6417575757576;7.6417575757576;754;754;754;628.261904761904;628.261904761904;628.261904761904
31;7.82745454545459;7.82745454545459;7.82745454545459;773;773;773;643.938095238097;643.938095238097;643.938095238097
32;7.20369696969701;7.20369696969701;7.20369696969701;711;711;711;592.695238095239;592.695238095239;592.695238095239
