timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.689008714596949;0.758071895424836;4.13405228758169;272.766666666667;301.5;1636.6;186.541666666667;223.5;1119.25
2;0.892679738562089;0.785692810457513;5.35607843137253;354.666666666667;313;2128;222.541666666666;216.333333333333;1335.25
3;0.871714596949888;0.805555555555552;5.23028758169933;346.166666666667;321;2077;216.569444444444;222.375;1299.41666666667
4;0.879470588235293;0.809346405228756;5.27682352941176;349.166666666667;322.5;2095;218.138888888889;222.666666666666;1308.83333333333
5;0.881440087145969;0.815568627450977;5.28864052287581;350;325;2100;218.166666666667;224.416666666667;1309
6;0.926130718954246;0.818653594771239;4.63065359477123;367.2;329;1836;232.516666666666;216.333333333333;1162.58333333333
7;0.790192810457515;0.811836601307187;3.16077124183006;313.75;323.5;1255;213.020833333333;213.041666666667;852.083333333332
8;0.764885620915031;0.805647058823527;3.05954248366013;303.75;319.5;1215;202.5;202.999999999999;809.999999999999
9;0.712405228758169;0.712405228758169;0.712405228758169;283;283;283;217.25;217.25;217.25
10;0.659607843137254;0.659607843137254;0.659607843137254;262;262;262;201.5;201.5;201.5
11;0.682261437908498;0.682261437908498;0.682261437908498;271;271;271;208.25;208.25;208.25
12;0.692300653594773;0.692300653594773;0.692300653594773;275;275;275;211.25;211.25;211.25
13;0.591542483660129;0.591542483660129;0.591542483660129;235;235;235;181.25;181.25;181.25
