timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;16.3022666666667;18.6508;146.7204;256.666666666667;284;2310;168.361111111111;176.833333333333;1515.25
2;17.5254;18.7654;140.2032;295.625;313;2365;197.01875;189.333333333333;1576.15
3;17.97235;18.1647999999999;143.7788;299.375;335;2395;199.364583333333;198.333333333333;1594.91666666667
4;18.2386;19.004;145.9088;306.25;347;2450;204.458333333333;204.999999999999;1635.66666666667
5;16.43875;18.3692;131.51;277.875;328;2223;186.40625;195.166666666667;1491.25
6;17.4033;18.2296000000001;139.2264;292.25;330.5;2338;195.916666666666;196.499999999999;1567.33333333333
7;17.11205;17.7614;136.8964;286.125;336.5;2289;192.054166666667;200;1536.43333333333
8;17.88745;19.2058;143.0996;300;352;2400;201.029166666666;208.333333333333;1608.23333333333
9;18.04085;19.6081999999999;144.3268;303.875;327;2431;204.583333333333;201.833333333333;1636.66666666666
10;17.6938;18.4648;141.5504;301.375;298.5;2411;203.9375;180.666666666666;1631.5
11;19.86925;19.3703999999999;158.954;331.75;311.5;2654;225.245833333333;215.191666666666;1801.96666666667
12;19.01515;21.1906;152.1212;319.125;332.5;2553;215.6875;229.499999999999;1725.5
13;19.46115;19.6026;155.6892;320.875;328.5;2567;216.285416666666;215.308333333333;1730.28333333333
14;20.66615;19.5516;165.3292;339.375;354.5;2715;228.929166666667;218.999999999999;1831.43333333333
15;24.8037714285714;21.7223999999999;173.6264;409.285714285714;386;2865;278.871428571429;223.666666666666;1952.1
16;24.2522285714286;24.0523999999999;169.7656;394.857142857143;396;2764;267.2;246.999999999999;1870.4
17;38.3224999999999;32.9357999999999;153.29;594;539.5;2376;407.529166666666;362.458333333333;1630.11666666666
18;41.3625333333334;41.8164000000003;124.0876;652.666666666667;738;1958;476.172222222222;538.666666666668;1428.51666666667
19;42.6968000000002;42.6968000000002;85.3936000000003;675.5;675.5;1351;501.866666666667;501.866666666667;1003.73333333333
20;42.8538000000001;42.8538000000001;85.7076000000002;682;682;1364;506.400000000002;506.400000000002;1012.8
21;59.2527999999997;59.2527999999997;59.2527999999997;870;870;870;654.466666666665;654.466666666665;654.466666666665
22;55.3863999999998;55.3863999999998;55.3863999999998;813;813;813;611.750000000001;611.750000000001;611.750000000001
23;55.5091999999999;55.5091999999999;55.5091999999999;815;815;815;613.05;613.05;613.05
24;57.4979999999998;57.4979999999998;57.4979999999998;844;844;844;635.049999999998;635.049999999998;635.049999999998
25;56.5852;56.5852;56.5852;831;831;831;625.083333333331;625.083333333331;625.083333333331
26;67.8595999999998;67.8595999999998;67.8595999999998;997;997;997;749.666666666663;749.666666666663;749.666666666663
27;55.8135999999998;55.8135999999998;55.8135999999998;819;819;819;615.983333333332;615.983333333332;615.983333333332
