timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;4.35613333333333;3.7786;26.1368;138.333333333333;128.5;830;93;86.25;558
2;7.50539999999998;6.68950000000001;45.0323999999999;252;230;1512;171.555555555556;158;1029.33333333333
3;7.34386666666665;6.8915;44.0631999999999;244.5;243.5;1467;166.555555555556;166.333333333333;999.333333333333
4;7.43123333333332;6.71719999999998;44.5873999999999;246.166666666667;241;1477;167.666666666666;164.666666666667;1006
5;7.42756666666665;6.9161;44.5653999999999;244.666666666667;228.5;1468;166.666666666666;156.333333333333;999.999999999999
6;7.29759999999998;7.1167;43.7855999999999;238.833333333333;235.5;1433;162.777777777778;161;976.666666666666
7;7.16849999999999;7.4414;43.0109999999999;234.5;225.5;1407;159.888888888889;154.333333333333;959.333333333333
8;7.53543333333331;7.4285;45.2125999999999;246.833333333333;227;1481;168.111111111111;154.666666666667;1008.66666666667
9;7.81929999999998;7.3001;46.9157999999999;257.833333333333;232.5;1547;175.444444444444;159;1052.66666666667
10;7.80303333333331;7.24470000000001;46.8181999999999;256.833333333333;252;1541;174.777777777778;170.833333333333;1048.66666666667
11;7.32743333333331;6.4958;43.9645999999999;240.166666666667;215;1441;163.666666666667;147.166666666667;982
12;7.02653333333332;6.4102;42.1591999999999;230.166666666667;206.5;1381;157;141.5;941.999999999999
13;7.58309999999997;7.40629999999999;45.4985999999998;246.833333333333;234.5;1481;168.111111111111;159.833333333333;1008.66666666666
14;7.53123999999998;6.9818;37.6561999999999;260.4;246;1302;177.333333333333;168;886.666666666666
15;7.50139999999997;6.2459;30.0055999999999;265;242.5;1060;180.333333333333;166.166666666667;721.333333333332
16;12.6275999999999;12.6275999999999;12.6275999999999;425;425;425;285.999999999999;285.999999999999;285.999999999999
