timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.629266666666667;0.3234;1.8878;77.6666666666667;32;233;50.277777777778;17;150.833333333334
2;3.21863333333333;3.21863333333333;6.43726666666666;329.5;329.5;659;220.666666666666;220.666666666666;441.333333333333
3;3.42486666666667;3.42486666666667;6.84973333333333;356;356;712;238.333333333333;238.333333333333;476.666666666666
4;3.34673333333334;3.34673333333334;6.69346666666667;348.5;348.5;697;233.333333333333;233.333333333333;466.666666666666
5;3.51423333333334;3.51423333333334;7.02846666666667;364;364;728;243.666666666667;243.666666666667;487.333333333333
6;3.45023333333333;3.45023333333333;6.90046666666666;356.5;356.5;713;238.666666666667;238.666666666667;477.333333333334
7;3.201;3.201;6.40199999999999;328;328;656;219.666666666667;219.666666666667;439.333333333333
8;2.99926666666666;2.99926666666666;5.99853333333332;315.5;315.5;631;211.333333333332;211.333333333332;422.666666666665
9;3.15596666666666;3.15596666666666;6.31193333333332;328.5;328.5;657;219.999999999999;219.999999999999;439.999999999999
10;3.11883333333333;3.11883333333333;6.23766666666666;325.5;325.5;651;217.999999999999;217.999999999999;435.999999999999
11;3.30383333333334;3.30383333333334;6.60766666666667;341.5;341.5;683;228.666666666666;228.666666666666;457.333333333333
12;3.29746666666666;3.29746666666666;6.59493333333333;344.5;344.5;689;230.666666666667;230.666666666667;461.333333333333
13;2.79896666666666;2.79896666666666;5.59793333333331;298;298;596;199.666666666666;199.666666666666;399.333333333332
14;3.39846666666666;3.39846666666666;3.39846666666666;310;310;310;207.333333333333;207.333333333333;207.333333333333
