timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;10.4968809523809;10.0425;73.4781666666666;397.285714285714;375;2781;288.322789115647;269.033333333334;2018.25952380953
2;10.3033809523809;10.3986666666667;72.1236666666665;388;391;2716;292.351360544218;284.333333333332;2046.45952380953
3;9.22730952380951;9.83583333333335;64.5911666666666;353.428571428571;368;2474;262.769047619048;251.666666666666;1839.38333333334
4;9.21899999999999;8.87516666666667;64.5329999999999;351.285714285714;360;2459;260.504761904762;265.666666666667;1823.53333333333
5;9.4876666666667;9.00583333333332;66.4136666666669;362.142857142857;366;2535;268.221428571429;269.933333333334;1877.55
6;9.47402380952382;8.99133333333336;66.3181666666667;360.714285714286;354;2525;266.592857142857;267.75;1866.15
7;8.90978571428572;7.75166666666669;62.3685;338.428571428571;309;2369;251.180952380952;229;1758.26666666667
8;9.29149999999998;9.03616666666668;65.0404999999999;352.428571428571;355;2467;260.764285714286;274.333333333334;1825.35
9;9.08804761904763;8.97400000000003;63.6163333333334;349.428571428571;349;2446;258.226190476191;267.75;1807.58333333333
10;9.15945238095238;9.1366666666667;64.1161666666667;349.285714285714;363;2445;259.961904761905;267.8;1819.73333333333
11;9.11126190476189;8.66666666666666;63.7788333333332;346;352;2422;256.652380952381;259.933333333334;1796.56666666667
12;9.09071428571428;8.77866666666666;63.6349999999999;348;357;2436;257.757142857143;263.666666666667;1804.3
13;8.88480952380952;9.03466666666668;62.1936666666667;335.428571428571;351;2348;249.621428571429;269.25;1747.35
14;7.9062380952381;7.84616666666667;55.3436666666667;299;297;2093;221.8;203.333333333333;1552.6
15;9.39849999999999;9.33466666666665;56.3909999999999;358.5;390.5;2151;264.608333333333;266.166666666665;1587.65
16;8.81133333333336;8.48933333333333;44.0566666666668;342.4;348;1712;256.49;263.999999999999;1282.45
17;8.99394444444445;9.79116666666663;26.9818333333334;364.666666666667;376;1094;271.888888888889;255.999999999999;815.666666666667
18;10.2262777777778;8.89683333333333;30.6788333333333;411.333333333333;434;1234;304.883333333333;294.666666666666;914.65
19;10.1780833333333;10.1780833333333;20.3561666666666;369;369;738;286.808333333335;286.808333333335;573.61666666667
20;11.1991666666666;11.1991666666666;22.3983333333333;404;404;808;313.241666666668;313.241666666668;626.483333333336
21;9.71441666666665;9.71441666666665;19.4288333333333;350;350;700;272.016666666668;272.016666666668;544.033333333336
22;10.6401666666667;10.6401666666667;10.6401666666667;418;418;418;329.300000000001;329.300000000001;329.300000000001
23;7.10233333333334;7.10233333333334;7.10233333333334;278;278;278;220.4;220.4;220.4
24;10.0130000000001;10.0130000000001;10.0130000000001;393;393;393;309.850000000001;309.850000000001;309.850000000001
25;10.3841666666667;10.3841666666667;10.3841666666667;408;408;408;321.550000000001;321.550000000001;321.550000000001
