timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;6.17752;1.766;30.8876;84.68;24.4;423.4;49.66;9.4;248.3
2;16.3424000000001;21.4360000000001;49.0272000000003;221;294;663;143.355555555556;160.4;430.066666666667
3;17.9158666666667;25.2028;53.7476000000002;242.333333333333;345;727;159.333333333334;190.000000000001;478.000000000001
4;16.1429333333333;19.0884000000001;48.4288;220;256;660;142.677777777778;194.5;428.033333333334
5;20.2328;24.8224000000001;60.6984;274;333;822;181.283333333334;238.600000000001;543.850000000001
6;23.6104000000001;23.6104000000001;47.2208000000002;322;322;644;216.591666666666;216.591666666666;433.183333333333
7;29.0116;29.0116;58.0232;398.5;398.5;797;261.141666666667;261.141666666667;522.283333333334
8;26.9858000000001;26.9858000000001;53.9716000000002;367;367;734;238.475000000001;238.475000000001;476.950000000001
9;28.5298000000001;28.5298000000001;57.0596000000002;387;387;774;254.925;254.925;509.850000000001
10;29.5554;29.5554;59.1108000000001;401.5;401.5;803;264.091666666667;264.091666666667;528.183333333334
11;28.5198;28.5198;57.0396000000001;386.5;386.5;773;252.000000000001;252.000000000001;504.000000000001
12;29.4546000000001;29.4546000000001;58.9092000000002;400.5;400.5;801;260.516666666667;260.516666666667;521.033333333334
13;25.1508;25.1508;25.1508;349;349;349;204.866666666667;204.866666666667;204.866666666667
14;29.5339999999999;29.5339999999999;29.5339999999999;414;414;414;246.600000000002;246.600000000002;246.600000000002
15;29.9459999999999;29.9459999999999;29.9459999999999;421;421;421;252.666666666668;252.666666666668;252.666666666668
16;32.5363999999999;32.5363999999999;32.5363999999999;454;454;454;266.933333333335;266.933333333335;266.933333333335
17;33.9175999999998;33.9175999999998;33.9175999999998;474;474;474;278.733333333335;278.733333333335;278.733333333335
18;30.7843999999999;30.7843999999999;30.7843999999999;435;435;435;261.533333333335;261.533333333335;261.533333333335
19;32.3399999999998;32.3399999999998;32.3399999999998;459;459;459;281.200000000002;281.200000000002;281.200000000002
20;32.8063999999998;32.8063999999998;32.8063999999998;465;465;465;283.666666666669;283.666666666669;283.666666666669
21;33.5031999999999;33.5031999999999;33.5031999999999;474;474;474;288.066666666669;288.066666666669;288.066666666669
