timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;5.55843434343437;6.99863636363635;50.0259090909093;734.111111111111;928;6607;555.956729998398;705.346428571429;5003.61056998558
2;7.16467613636365;7.32977272727271;57.3174090909092;942.375;947.5;7539;778.439448051952;764.414285714286;6227.51558441561
3;6.40881250000002;5.99984090909089;51.2705000000002;829.625;811.5;6637;683.559722222224;671.312499999999;5468.47777777779
4;6.28321022727274;6.09374999999998;50.2656818181819;816.125;823.5;6529;672.153918650795;683.888888888892;5377.23134920636
5;6.32273295454548;6.0769318181818;50.5818636363638;819;821;6552;674.472420634922;679.870833333334;5395.77936507938
6;5.79872727272728;6.16472727272726;46.3898181818183;751.75;834.5;6014;619.472619047619;662.516666666667;4955.78095238095
7;5.70518750000002;5.17079545454543;45.6415000000001;736.5;697;5892;608.180357142857;570.000000000003;4865.44285714286
8;5.81861363636365;4.85043181818182;46.5489090909092;751.25;667;6010;621.570882936507;541.722222222225;4972.56706349206
9;5.85430113636364;5.3023409090909;46.8344090909091;757.375;719.5;6059;625.782688492062;582.111111111114;5006.2615079365
10;5.30407954545455;5.07927272727272;42.4326363636364;688.375;682;5507;569.734375;557.616666666668;4557.875
11;5.37122159090909;5.33729545454541;42.9697727272727;697;719;5576;576.940823412697;589.416666666663;4615.52658730157
12;5.30196590909091;5.44218181818185;42.4157272727273;689.875;715;5519;570.350694444444;582.821428571428;4562.80555555555
13;5.12505113636364;4.76534090909089;41.0004090909091;666.5;644.5;5332;550.142013888889;535.383333333335;4401.13611111111
14;6.10875324675325;6.64618181818177;42.7612727272728;792.857142857143;886;5550;655.667630385487;719.499999999996;4589.67341269841
15;6.32578787878787;6.78561363636363;37.9547272727272;827;885;4962;685.187235449734;743.920238095239;4111.12341269841
16;6.46742727272732;6.04990909090906;32.3371363636366;839.6;806;4198;702.28055555556;690.325;3511.4027777778
17;7.18300000000008;7.68795454545459;21.5490000000003;913.333333333333;941;2740;764.870767195765;802.653571428569;2294.61230158729
18;7.67048484848489;7.28759090909094;23.0114545454547;979.666666666667;892;2939;819.24695767196;761.267857142855;2457.74087301588
19;7.77940909090911;8.57568181818181;23.3382272727273;991.333333333333;1049;2974;830.415343915344;894.214285714283;2491.24603174603
20;5.74279545454545;5.74279545454545;11.4855909090909;729.5;729.5;1459;621.150992063494;621.150992063494;1242.30198412699
21;5.95011363636362;5.95011363636362;11.9002272727272;756;756;1512;643.426587301588;643.426587301588;1286.85317460318
22;5.6105;5.6105;11.221;715.5;715.5;1431;609.152976190478;609.152976190478;1218.30595238096
23;8.71695454545453;8.71695454545453;8.71695454545453;1066;1066;1066;908.846428571427;908.846428571427;908.846428571427
24;7.29686363636364;7.29686363636364;7.29686363636364;893;893;893;762.107142857143;762.107142857143;762.107142857143
25;6.6659090909091;6.6659090909091;6.6659090909091;816;816;816;696.460714285714;696.460714285714;696.460714285714
26;9.89281818181818;9.89281818181818;9.89281818181818;1209;1209;1209;1030.34285714285;1030.34285714285;1030.34285714285
27;10.2286363636364;10.2286363636364;10.2286363636364;1251;1251;1251;1065.75;1065.75;1065.75
28;7.0874090909091;7.0874090909091;7.0874090909091;867;867;867;740.028571428571;740.028571428571;740.028571428571
29;6.77477272727275;6.77477272727275;6.77477272727275;829;829;829;707.782142857141;707.782142857141;707.782142857141
30;6.79222727272728;6.79222727272728;6.79222727272728;831;831;831;709.382142857143;709.382142857143;709.382142857143
31;7.33954545454547;7.33954545454547;7.33954545454547;898;898;898;766.278571428571;766.278571428571;766.278571428571
32;8.43204545454544;8.43204545454544;8.43204545454544;1031;1031;1031;879.171428571428;879.171428571428;879.171428571428
33;9.41422727272728;9.41422727272728;9.41422727272728;1152;1152;1152;981.65714285714;981.65714285714;981.65714285714
34;6.44768181818184;6.44768181818184;6.44768181818184;789;789;789;673.842857142857;673.842857142857;673.842857142857
35;6.7241363636364;6.7241363636364;6.7241363636364;823;823;823;702.549999999999;702.549999999999;702.549999999999
