timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;9.31558333333329;9.31558333333329;18.6311666666666;660;660;1320;510.331443556444;510.331443556444;1020.66288711289
2;24.1055000000003;24.1055000000003;48.2110000000007;1672;1672;3344;1445.41818181821;1445.41818181821;2890.83636363641
3;25.040166666667;25.040166666667;50.0803333333341;1720.5;1720.5;3441;1491.14090909094;1491.14090909094;2982.28181818188
4;25.2002916666671;25.2002916666671;50.4005833333343;1729;1729;3458;1498.43701298704;1498.43701298704;2996.87402597408
5;24.1756666666669;24.1756666666669;24.1756666666669;1790;1790;1790;1509.08571428573;1509.08571428573;1509.08571428573
6;26.3767500000002;26.3767500000002;26.3767500000002;1967;1967;1967;1657.26428571431;1657.26428571431;1657.26428571431
7;27.9300833333337;27.9300833333337;27.9300833333337;2072;2072;2072;1746.25714285717;1746.25714285717;1746.25714285717
8;25.9362500000004;25.9362500000004;25.9362500000004;1919;1919;1919;1616.14285714288;1616.14285714288;1616.14285714288
