timestamp;utility
1;55
2;95
3;95
4;115
5;255
6;530
7;570
8;735
9;640
10;715
11;860
12;595
13;945
14;900
15;825
16;1075
17;1005
18;965
19;1185
20;1020
21;1060
22;1040
23;850
24;600
25;615
26;1450
27;1205
28;845
29;1200
30;1200
31;1040
32;1370
33;855
34;585
35;1200
36;1355
37;1350
38;1165
39;895
40;1370
41;1150
42;940
43;1345
44;1295
45;1200
46;1440
47;1405
48;1445
49;1265
50;1380
51;1485
52;1190
53;1455
54;1115
55;1640
56;1490
57;1060
58;1630
59;1425
60;1475
61;1205
62;1175
63;915
64;1305
65;1780
66;1550
67;1670
68;1575
69;1410
70;1360
71;1635
72;1710
73;1560
74;1040
75;1020
76;1265
77;1410
78;1305
79;1345
80;1445
81;1265
82;1420
