timestamp;utility
1;45
2;40
3;40
4;100
5;85
6;140
7;160
8;130
9;140
10;130
11;125
12;130
13;110
14;175
15;195
16;175
17;125
18;175
19;220
20;195
21;115
22;130
23;165
24;160
25;175
26;165
27;205
28;250
29;205
30;250
31;225
32;305
33;265
34;195
35;145
36;235
37;265
38;265
39;240
40;250
41;250
42;325
43;210
44;215
45;225
46;260
47;220
48;310
49;250
50;285
51;275
52;240
53;295
54;235
55;265
56;230
57;265
58;240
59;230
60;290
61;180
62;300
63;270
64;265
65;260
66;255
67;290
68;195
69;250
70;250
71;230
72;300
73;225
74;315
75;220
76;265
77;295
78;210
79;260
80;295
81;220
82;215
83;255
84;235
85;225
86;265
87;280
88;260
89;270
90;230
91;210
92;285
93;310
