timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.54609090909091;1.33272727272727;6.18436363636363;86.95;75;347.8;60.8708333333333;55.5166666666667;243.483333333333
2;3.54586363636364;3.54586363636364;7.09172727272728;203.5;203.5;407;142.066666666667;142.066666666667;284.133333333334
3;3.14695454545455;3.14695454545455;6.29390909090909;181;181;362;122.7;122.7;245.4
4;3.27045454545455;3.27045454545455;6.54090909090909;188;188;376;128.6;128.6;257.2
5;3.14045454545455;3.14045454545455;6.28090909090909;180.5;180.5;361;124.25;124.25;248.5
6;3.20036363636364;3.20036363636364;6.40072727272728;184;184;368;125.175;125.175;250.35
7;3.07022727272728;3.07022727272728;6.14045454545455;176.5;176.5;353;121.975;121.975;243.95
8;2.69877272727273;2.69877272727273;5.39754545454546;155.5;155.5;311;107.45;107.45;214.9
9;2.74109090909091;2.74109090909091;5.48218181818182;158;158;316;111.6;111.6;223.2
10;2.62795454545454;2.62795454545454;5.25590909090909;151.5;151.5;303;106.375;106.375;212.75
11;2.59268181818182;2.59268181818182;5.18536363636364;149.5;149.5;299;103.75;103.75;207.5
12;2.59313636363636;2.59313636363636;5.18627272727273;149.5;149.5;299;105.525;105.525;211.05
13;2.60913636363636;2.60913636363636;5.21827272727273;150.5;150.5;301;103.475;103.475;206.95
14;2.68890909090909;2.68890909090909;5.37781818181818;155;155;310;108.625;108.625;217.25
15;2.76754545454545;2.76754545454545;5.53509090909091;159.5;159.5;319;110.675;110.675;221.35
16;2.55118181818182;2.55118181818182;5.10236363636364;147;147;294;104.75;104.75;209.5
17;2.47272727272727;2.47272727272727;4.94545454545454;142.5;142.5;285;100.375;100.375;200.75
18;2.33581818181818;2.33581818181818;4.67163636363636;134.5;134.5;269;95.275;95.275;190.55
19;2.3375;2.3375;4.67500000000001;134.5;134.5;269;94.85;94.85;189.7
20;2.61904545454545;2.61904545454545;5.23809090909091;151;151;302;106.35;106.35;212.7
21;2.48677272727273;2.48677272727273;4.97354545454546;143.5;143.5;287;99.7;99.7;199.4
22;2.73331818181819;2.73331818181819;5.46663636363637;157.5;157.5;315;110.4;110.4;220.8
23;2.61763636363636;2.61763636363636;5.23527272727273;151;151;302;106.7;106.7;213.4
24;2.42713636363636;2.42713636363636;4.85427272727273;140;140;280;97.8;97.8;195.6
25;2.53040909090909;2.53040909090909;5.06081818181818;146;146;292;104.175;104.175;208.35
26;1.79854545454545;1.79854545454545;1.79854545454545;102;102;102;71.4;71.4;71.4
27;1.65490909090909;1.65490909090909;1.65490909090909;94;94;94;67.2;67.2;67.2
28;1.69154545454545;1.69154545454545;1.69154545454545;96;96;96;70;70;70
29;1.957;1.957;1.957;111;111;111;79;79;79
30;1.77990909090909;1.77990909090909;1.77990909090909;101;101;101;73.2;73.2;73.2
31;1.65427272727273;1.65427272727273;1.65427272727273;94;94;94;68;68;68
32;1.44327272727273;1.44327272727273;1.44327272727273;82;82;82;61.6;61.6;61.6
33;1.47990909090909;1.47990909090909;1.47990909090909;84;84;84;61;61;61
34;1.55027272727273;1.55027272727273;1.55027272727273;88;88;88;64.2;64.2;64.2
35;1.42618181818182;1.42618181818182;1.42618181818182;81;81;81;59.8;59.8;59.8
36;1.58727272727273;1.58727272727273;1.58727272727273;90;90;90;66.4;66.4;66.4
37;1.673;1.673;1.673;95;95;95;68.6;68.6;68.6
38;1.76381818181818;1.76381818181818;1.76381818181818;100;100;100;71.4;71.4;71.4
39;1.74581818181818;1.74581818181818;1.74581818181818;99;99;99;70;70;70
40;1.72672727272727;1.72672727272727;1.72672727272727;98;98;98;70.6;70.6;70.6
41;1.72809090909091;1.72809090909091;1.72809090909091;98;98;98;71.2;71.2;71.2
42;1.90318181818182;1.90318181818182;1.90318181818182;108;108;108;76.4;76.4;76.4
43;1.81454545454545;1.81454545454545;1.81454545454545;103;103;103;72.2;72.2;72.2
44;1.74436363636364;1.74436363636364;1.74436363636364;99;99;99;69.6;69.6;69.6
45;1.62027272727273;1.62027272727273;1.62027272727273;92;92;92;66.6;66.6;66.6
46;1.76063636363636;1.76063636363636;1.76063636363636;100;100;100;71;71;71
47;1.60272727272727;1.60272727272727;1.60272727272727;91;91;91;64.8;64.8;64.8
48;1.72690909090909;1.72690909090909;1.72690909090909;98;98;98;69;69;69
49;1.99136363636364;1.99136363636364;1.99136363636364;113;113;113;78.8;78.8;78.8
50;1.95645454545455;1.95645454545455;1.95645454545455;111;111;111;78.8;78.8;78.8
51;1.92209090909091;1.92209090909091;1.92209090909091;109;109;109;76.8;76.8;76.8
52;2.16863636363636;2.16863636363636;2.16863636363636;123;123;123;84.8;84.8;84.8
53;2.13290909090909;2.13290909090909;2.13290909090909;121;121;121;82.4;82.4;82.4
54;2.026;2.026;2.026;115;115;115;79.6;79.6;79.6
55;2.22136363636364;2.22136363636364;2.22136363636364;126;126;126;87.5999999999999;87.5999999999999;87.5999999999999
56;2.25609090909091;2.25609090909091;2.25609090909091;128;128;128;88.8;88.8;88.8
57;2.14909090909091;2.14909090909091;2.14909090909091;122;122;122;82.9999999999999;82.9999999999999;82.9999999999999
58;1.97318181818182;1.97318181818182;1.97318181818182;112;112;112;77;77;77
59;2.23990909090909;2.23990909090909;2.23990909090909;127;127;127;86.2;86.2;86.2
60;1.93936363636364;1.93936363636364;1.93936363636364;110;110;110;77.8;77.8;77.8
61;1.99027272727273;1.99027272727273;1.99027272727273;113;113;113;79.3999999999999;79.3999999999999;79.3999999999999
