timestamp;utility;agent_index;meeting_index 
1;2.76645454545454;156;107.633333333333;
2;3.028;172;116.666666666667;
3;2.78554545454545;158;104.4;
4;3.03363636363636;172;114.2;
5;2.97872727272727;169;113;
6;2.96254545454546;168;110.6;
7;2.70118181818182;153;103.2;
8;2.02736363636364;115;78.4;
9;2.044;116;82.2;
10;1.81609090909091;103;73;
11;1.81518181818182;103;73;
12;1.81609090909091;103;72.8;
13;1.78009090909091;101;68.2;
14;1.93854545454545;110;77;
15;2.02781818181818;115;78.6;
16;1.86927272727273;106;76;
17;1.84945454545454;105;74;
18;1.78181818181818;101;71.8;
19;1.99027272727273;113;78.2;
20;1.81618181818182;103;73.2;
21;1.586;90;64.4;
22;2.04527272727273;116;80.8;
23;1.77918181818182;101;71.4;
24;1.62118181818182;92;65.6;
25;1.553;88;66.6;
26;1.79854545454545;102;71.4;
27;1.65490909090909;94;67.2;
28;1.69154545454545;96;70;
29;1.957;111;79;
30;1.77990909090909;101;73.2;
31;1.65427272727273;94;68;
32;1.44327272727273;82;61.6;
33;1.47990909090909;84;61;
34;1.55027272727273;88;64.2;
35;1.42618181818182;81;59.8;
36;1.58727272727273;90;66.4;
37;1.673;95;68.6;
38;1.76381818181818;100;71.4;
39;1.74581818181818;99;70;
40;1.72672727272727;98;70.6;
41;1.72809090909091;98;71.2;
42;1.90318181818182;108;76.4;
43;1.81454545454545;103;72.2;
44;1.74436363636364;99;69.6;
45;1.62027272727273;92;66.6;
46;1.76063636363636;100;71;
47;1.60272727272727;91;64.8;
48;1.72690909090909;98;69;
49;1.99136363636364;113;78.8;
50;1.95645454545455;111;78.8;
51;1.92209090909091;109;76.8;
52;2.16863636363636;123;84.8;
53;2.13290909090909;121;82.4;
54;2.026;115;79.6;
55;2.22136363636364;126;87.5999999999999;
56;2.25609090909091;128;88.8;
57;2.14909090909091;122;82.9999999999999;
58;1.97318181818182;112;77;
59;2.23990909090909;127;86.2;
60;1.93936363636364;110;77.8;
61;1.99027272727273;113;79.3999999999999;
