timestamp;utility
1;130
2;40
3;110
4;95
5;350
6;770
7;435
8;735
9;995
10;785
11;750
12;870
13;915
14;1185
15;785
16;1060
17;1040
18;1150
19;810
20;430
21;920
22;1185
23;1225
24;1310
25;1040
26;1265
27;1340
28;1375
29;1445
30;1060
31;1010
32;775
33;1440
34;1010
35;1640
36;1110
37;1490
38;1375
39;1220
40;1225
41;1240
42;1585
43;1280
44;1640
45;870
46;1615
47;1265
48;1450
49;1515
50;1300
51;1410
52;1090
53;1410
54;1525
55;1390
56;1215
57;1420
58;1530
59;1540
60;1525
61;1310
62;1415
63;1400
64;1645
65;1435
66;1415
67;1365
68;1090
69;1265
70;1540
71;1825
72;1355
73;1510
74;1820
75;1245
76;1670
77;1440
78;1560
79;1700
80;1245
81;1890
82;1680
83;1500
84;1600
85;1305
86;1300
87;1200
88;1820
89;1865
90;1530
91;1300
92;2425
93;2285
94;2015
95;2185
96;2495
97;2115
98;2310
99;2275
100;2550
101;1820
102;2300
103;2290
104;2390
105;2185
106;2370
107;1800
108;2025
109;2130
110;1960
111;2540
112;1805
113;2270
114;2425
115;1335
116;2180
117;2280
118;2120
119;1855
120;1610
121;1615
122;2545
123;2005
124;1305
125;2210
126;1755
127;1835
128;1815
129;1935
130;1670
131;2280
132;1475
133;2050
134;1700
135;1855
136;2185
137;1840
138;1880
139;1910
140;1665
141;1725
142;1585
143;1835
144;2940
145;1675
146;1840
147;1745
148;2055
149;1780
150;1650
151;2130
152;2075
153;1845
154;1910
155;2280
156;1750
157;445
158;3560
159;740
160;4735
161;2475
162;1900
163;2215
164;2145
165;2195
166;1885
167;2095
168;2005
169;2580
170;2100
171;1865
172;2335
173;2130
174;2045
175;2575
176;2045
177;2095
178;2385
179;1720
180;2130
181;1795
182;1965
183;2085
184;2740
185;2690
186;2970
187;2315
188;1925
189;2810
190;2160
191;2000
192;1820
193;2490
194;2785
195;2970
196;2685
197;2735
198;1770
199;2235
200;2220
201;2705
202;3135
203;2190
204;2185
205;2330
206;2825
207;2400
208;2045
209;2685
210;2655
211;2335
212;2905
213;2355
214;3125
215;2155
216;2760
217;2745
218;2180
219;3100
220;2320
221;2465
222;2585
223;2165
224;2500
225;1965
226;2545
227;2385
228;2415
229;2485
230;2565
231;2080
232;2885
233;3025
234;1875
235;2145
236;2570
237;2885
238;3060
239;2170
240;2240
241;3025
242;2675
243;2030
244;2830
245;3410
246;2845
247;2075
248;2410
249;2415
250;2425
251;2400
252;2910
253;2495
254;2675
255;2650
256;2340
257;2390
258;2650
259;2495
260;2415
261;2190
262;2490
263;2370
264;2925
265;3505
266;2355
267;2805
268;2140
269;2620
270;2310
271;2395
272;2525
273;2050
274;2470
275;2190
276;2555
277;2540
278;3030
279;2960
280;2570
281;2715
282;3130
283;3205
284;2895
285;2875
286;3005
287;3065
288;2930
289;3085
290;3165
291;2860
292;3095
293;3210
294;2950
295;3470
296;3050
297;3455
298;3195
299;2620
300;2535
301;2290
302;2260
303;2550
304;2780
305;3215
306;2960
307;2510
308;1875
309;2835
310;3120
311;2815
312;2660
313;2960
314;3500
315;3230
316;3345
317;3040
318;3010
319;3215
320;3455
321;3375
322;3055
323;3645
324;3130
325;3045
326;3420
327;3615
328;3020
329;3495
330;2785
331;2285
332;3335
333;3625
334;3345
335;3140
336;3245
337;2835
338;2220
339;3000
340;3375
341;2770
342;3175
