timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.727562499999998;0.452152777777778;2.91024999999999;134.4;83.8;537.6;91.9374999999999;67.2916666666667;367.75
2;1.68843518518518;1.72541666666666;5.06530555555554;317.333333333333;316;952;187.75;186.333333333333;563.249999999999
3;1.66875;1.67905555555555;5.00624999999999;313.666666666667;313;941;186.222222222222;180.333333333333;558.666666666666
4;1.68485185185185;1.72969444444444;5.05455555555555;316.666666666667;317;950;187.055555555555;181.333333333333;561.166666666666
5;1.71516666666666;1.74111111111111;5.14549999999999;322.333333333333;319;967;189.666666666666;181;568.999999999999
6;1.63238888888888;1.61305555555555;4.89716666666665;306.666666666667;310;920;181.166666666666;178.333333333333;543.499999999999
7;1.67061111111111;1.71225;5.01183333333334;314;314;942;185.444444444444;181;556.333333333333
8;1.60444444444444;1.60444444444444;3.20888888888888;305.5;305.5;611;184.749999999999;184.749999999999;369.499999999999
9;1.53866666666666;1.53866666666666;1.53866666666666;290;290;290;154.5;154.5;154.5
10;1.85730555555555;1.85730555555555;1.85730555555555;350;350;350;184.5;184.5;184.5
11;1.46286111111111;1.46286111111111;1.46286111111111;276;276;276;147.5;147.5;147.5
12;1.70027777777777;1.70027777777777;1.70027777777777;321;321;321;170;170;170
13;1.8493611111111;1.8493611111111;1.8493611111111;349;349;349;184;184;184
14;1.83944444444444;1.83944444444444;1.83944444444444;347;347;347;183;183;183
15;1.79372222222222;1.79372222222222;1.79372222222222;338;338;338;178.5;178.5;178.5
