timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.45786274509804;0.218627450980392;2.2893137254902;153;71;765;99.6166666666664;45.25;498.083333333332
2;1.28592156862745;1.44472549019607;3.85776470588235;406.666666666667;433;1220;273.972222222222;293.916666666666;821.916666666665
3;1.24349673202615;1.36296078431372;3.73049019607844;393;406;1179;264.666666666666;275.333333333332;793.999999999997
4;1.28035294117647;1.44415686274509;3.84105882352941;403;430;1209;271.333333333333;291.333333333332;813.999999999998
5;1.22417647058823;1.23256862745098;3.6725294117647;387.666666666667;386;1163;261.11111111111;259.999999999999;783.33333333333
6;1.44150980392157;1.45766666666666;4.3245294117647;458.333333333333;468;1375;308.222222222222;312.666666666667;924.666666666666
7;1.33749019607843;1.40001960784313;4.01247058823528;425.666666666667;472;1277;286.444444444444;319.333333333333;859.333333333333
8;1.48562745098039;1.4974705882353;4.45688235294117;472;471;1416;317.333333333334;318.666666666667;952.000000000001
9;1.34861437908496;1.34274509803922;4.04584313725489;429.333333333333;425;1288;288.888888888888;287.999999999999;866.666666666664
10;1.41640522875817;1.45364705882352;4.2492156862745;450.333333333333;457;1351;302.888888888889;307.333333333333;908.666666666666
11;1.32928758169934;1.36092156862745;3.98786274509803;417.333333333333;426;1252;280.888888888889;286.666666666666;842.666666666666
12;1.17024183006536;1.17498039215686;3.51072549019607;368.333333333333;368;1105;248.222222222221;247.999999999999;744.666666666664
13;1.34431372549019;1.46182352941175;4.03294117647057;424.666666666667;451;1274;285.777777777777;305.333333333333;857.333333333332
14;1.36404575163398;1.4632156862745;4.09213725490195;430.666666666667;458;1292;289.777777777777;308;869.333333333332
15;1.18062745098039;1.18062745098039;1.18062745098039;409;409;409;273.333333333332;273.333333333332;273.333333333332
