timestamp;utility;agent_index;meeting_index 
1;1.0825;11;4.65;
2;2.0775;21;12.2;
3;2.13;22;17.1;
4;2.13;22;18.4;
5;2.0215;21;18.85;
6;2.343;24;22.55;
7;2.144;22;20.85;
8;2.144;22;20.9;
9;2.121;22;20.9;
10;2.326;24;22.8;
11;2.6215;27;25.7;
12;2.2615;23;21.9;
13;2.144;22;20.95;
14;2.2025;23;21.85;
15;2.115;22;20.9;
16;2.335;24;22.8;
17;2.2355;23;21.85;
18;2.338;24;23.1;
19;1.9895;21;20.65;
20;2.2385;23;22.9;
21;2.4375;25;25;
22;2.338;24;24;
23;2.5865;27;27;
24;2.0395;21;21;
25;2.935;30;30;
26;2.4375;25;25;
