timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.399775956284153;0.417601092896175;1.59910382513661;188.875;197.5;755.5;138.833333333333;145.833333333333;555.333333333334
2;0.601398907103824;0.673743169398906;2.4055956284153;284.5;317;1138;191.541666666666;207.833333333333;766.166666666665
3;0.608248633879781;0.670524590163934;2.43299453551912;287.75;317.5;1151;197.249999999999;203.999999999999;788.999999999998
4;0.603478142076502;0.669513661202185;2.41391256830601;285.5;315;1142;197.166666666666;204.833333333333;788.666666666665
5;0.606622950819671;0.671535519125682;2.42649180327868;287;318;1148;197.666666666666;203.666666666666;790.666666666664
6;0.60091256830601;0.672715846994534;2.40365027322404;284.25;318;1137;197.291666666666;207.666666666667;789.166666666665
7;0.612423497267759;0.669475409836064;2.44969398907104;289.75;317;1159;200.333333333333;203.833333333333;801.333333333332
8;0.617669398907103;0.671579234972677;2.47067759562841;292.25;318;1169;200.375;200.333333333333;801.499999999998
9;0.563803278688525;0.563803278688525;1.12760655737705;266.5;266.5;533;200.25;200.25;400.5
10;0.437169398907103;0.437169398907103;0.437169398907103;208;208;208;176.333333333333;176.333333333333;176.333333333333
11;0.399398907103823;0.399398907103823;0.399398907103823;190;190;190;161.333333333333;161.333333333333;161.333333333333
12;0.384688524590163;0.384688524590163;0.384688524590163;183;183;183;155.5;155.5;155.5
13;0.376306010928961;0.376306010928961;0.376306010928961;179;179;179;152.166666666666;152.166666666666;152.166666666666
14;0.407715846994534;0.407715846994534;0.407715846994534;194;194;194;164.666666666667;164.666666666667;164.666666666667
15;0.395060109289616;0.395060109289616;0.395060109289616;188;188;188;159.666666666667;159.666666666667;159.666666666667
16;0.382371584699453;0.382371584699453;0.382371584699453;182;182;182;154.666666666666;154.666666666666;154.666666666666
17;0.376207650273223;0.376207650273223;0.376207650273223;179;179;179;152.166666666666;152.166666666666;152.166666666666
18;0.374284153005463;0.374284153005463;0.374284153005463;178;178;178;151.333333333333;151.333333333333;151.333333333333
19;0.386808743169398;0.386808743169398;0.386808743169398;184;184;184;156.333333333333;156.333333333333;156.333333333333
20;0.412120218579234;0.412120218579234;0.412120218579234;196;196;196;166.333333333333;166.333333333333;166.333333333333
21;0.408010928961747;0.408010928961747;0.408010928961747;194;194;194;164.666666666667;164.666666666667;164.666666666667
22;0.399431693989069;0.399431693989069;0.399431693989069;190;190;190;161.333333333333;161.333333333333;161.333333333333
23;0.43071038251366;0.43071038251366;0.43071038251366;205;205;205;173.833333333333;173.833333333333;173.833333333333
24;0.460295081967211;0.460295081967211;0.460295081967211;219;219;219;185.5;185.5;185.5
25;0.416295081967212;0.416295081967212;0.416295081967212;198;198;198;168;168;168
26;0.407945355191256;0.407945355191256;0.407945355191256;194;194;194;164.666666666667;164.666666666667;164.666666666667
27;0.399464480874316;0.399464480874316;0.399464480874316;190;190;190;161.333333333333;161.333333333333;161.333333333333
28;0.40791256830601;0.40791256830601;0.40791256830601;194;194;194;164.666666666667;164.666666666667;164.666666666667
29;0.428918032786883;0.428918032786883;0.428918032786883;204;204;204;173;173;173
30;0.411792349726775;0.411792349726775;0.411792349726775;196;196;196;166.333333333333;166.333333333333;166.333333333333
31;0.344928961748633;0.344928961748633;0.344928961748633;164;164;164;139.666666666666;139.666666666666;139.666666666666
32;0.300666666666666;0.300666666666666;0.300666666666666;143;143;143;122.166666666667;122.166666666667;122.166666666667
33;0.349136612021857;0.349136612021857;0.349136612021857;166;166;166;141.333333333333;141.333333333333;141.333333333333
34;0.36143169398907;0.36143169398907;0.36143169398907;172;172;172;146.333333333333;146.333333333333;146.333333333333
35;0.346819672131147;0.346819672131147;0.346819672131147;165;165;165;140.5;140.5;140.5
36;0.351289617486338;0.351289617486338;0.351289617486338;167;167;167;142.166666666667;142.166666666667;142.166666666667
37;0.384786885245901;0.384786885245901;0.384786885245901;183;183;183;155.5;155.5;155.5
38;0.353245901639343;0.353245901639343;0.353245901639343;168;168;168;143;143;143
