timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;2.51480833333334;2.59385416666666;25.1480833333334;314.881666666667;324.5;3148.81666666667;213.164047619048;225.65;2131.64047619048
2;3.52129166666667;4.248375;31.691625;442.555555555556;529;3983;326.894973544974;364.133333333333;2942.05476190476
3;3.10467592592593;2.72004166666669;27.9420833333334;389.666666666667;336;3507;285.864814814815;236.000000000001;2572.78333333333
4;3.14000925925927;2.73629166666669;28.2600833333334;393.888888888889;338;3545;289.705555555556;245.600000000001;2607.35
5;2.98468518518519;2.71187500000002;26.8621666666667;374.444444444444;335;3370;276.355555555556;235.333333333333;2487.2
6;3.0347175925926;2.72820833333336;27.3124583333334;380.666666666667;337;3426;280.759259259259;236.666666666666;2526.83333333333
7;2.88669907407408;2.71320833333334;25.9802916666667;361.555555555556;336;3254;271.022222222222;235.666666666666;2439.2
8;2.87472685185186;2.72004166666669;25.8725416666667;360.111111111111;336;3241;269.914814814815;236.333333333333;2429.23333333334
9;2.92171428571428;2.58362500000001;20.452;366.142857142857;320;2563;278.559523809524;235.200000000001;1949.91666666667
10;2.71011111111111;2.46791666666666;16.2606666666667;340.833333333333;312.5;2045;269.272222222223;248.125000000001;1615.63333333334
11;2.68756944444444;2.50439583333333;16.1254166666666;337.833333333333;317;2027;267.080555555556;251.55;1602.48333333334
12;2.70970833333333;2.49991666666666;16.25825;340.666666666667;316.5;2044;269.427777777779;251.125000000001;1616.56666666667
13;2.72989583333333;2.61133333333333;16.379375;343.333333333333;330.5;2060;271.883333333334;261.85;1631.3
14;2.74371527777778;2.47302083333333;16.4622916666667;345;313;2070;272.780555555556;248.525;1636.68333333334
15;2.68492361111111;2.48579166666666;16.1095416666666;337.666666666667;314.5;2026;267.400000000001;249.675;1604.4
16;2.582925;1.85983333333333;12.914625;324.4;236;1622;257.98;195.2;1289.9
17;2.4681;1.93095833333333;12.3405;310.6;245;1553;248.71;202.4;1243.55
18;2.217675;2.22016666666667;11.088375;279.2;282;1396;228.263333333334;232.000000000001;1141.31666666667
19;2.195925;2.21595833333333;10.979625;276.4;281;1382;226.476666666667;230.650000000001;1132.38333333334
20;2.17635;2.199625;10.88175;274;279;1370;224.436666666667;229.050000000001;1122.18333333334
21;2.09771666666667;2.135875;10.4885833333334;264;271;1320;216.713333333334;222.65;1083.56666666667
22;2.12525;2.20649999999999;10.62625;267.4;280;1337;219.573333333334;230.400000000001;1097.86666666667
23;2.18309166666667;2.02570833333334;10.9154583333334;274.6;257;1373;224.996666666667;212.000000000001;1124.98333333334
24;2.21654166666668;1.91391666666667;8.8661666666667;278.25;240.5;1113;227.454166666667;202.758333333333;909.816666666669
25;2.25660416666667;2.03239583333333;9.02641666666669;283.25;255.5;1133;231.487500000001;214.875000000001;925.950000000003
26;2.2554375;2.1186875;9.02175000000001;283.25;266.5;1133;231.604166666667;223.608333333334;926.416666666669
27;2.16057291666667;2.03066666666667;8.64229166666667;271;255;1084;222.358333333334;214.791666666667;889.433333333335
28;2.05571875;1.864875;8.22287500000001;258.25;234.5;1033;211.6375;197.625;846.550000000001
29;2.09323958333334;2.10335416666666;8.37295833333334;263;264.5;1052;215.9;222.075000000001;863.600000000002
30;2.10080208333333;2.15085416666667;8.40320833333334;264;270.5;1056;216.850000000001;226.875000000001;867.400000000002
31;2.11694444444445;1.83395833333334;6.35083333333335;265;228;795;216.777777777778;197.333333333333;650.333333333334
32;1.89381944444445;1.84225;5.68145833333334;237;229;711;195.572222222223;198.166666666667;586.716666666668
33;1.87231944444444;1.833875;5.61695833333333;234.333333333333;228;703;193.511111111111;197.333333333333;580.533333333333
34;1.91906944444445;1.87433333333333;5.75720833333334;240.333333333333;233;721;198.233333333334;201.5;594.700000000001
35;1.47404166666667;1.47404166666667;2.94808333333334;185;185;370;157;157;314
36;0.969458333333335;0.969458333333335;0.969458333333335;124;124;124;101.75;101.75;101.75
37;0.953458333333335;0.953458333333335;0.953458333333335;122;122;122;100.25;100.25;100.25
38;1.09366666666667;1.09366666666667;1.09366666666667;140;140;140;113.75;113.75;113.75
39;1.09391666666667;1.09391666666667;1.09391666666667;140;140;140;113.75;113.75;113.75
40;1.07916666666667;1.07916666666667;1.07916666666667;138;138;138;112.25;112.25;112.25
41;1.14866666666667;1.14866666666667;1.14866666666667;147;147;147;119;119;119
42;1.12541666666667;1.12541666666667;1.12541666666667;144;144;144;116.75;116.75;116.75
43;1.25041666666667;1.25041666666667;1.25041666666667;160;160;160;128.75;128.75;128.75
44;1.055125;1.055125;1.055125;135;135;135;110;110;110
45;1.195375;1.195375;1.195375;153;153;153;123.5;123.5;123.5
46;1.1875;1.1875;1.1875;152;152;152;122.75;122.75;122.75
47;1.101875;1.101875;1.101875;141;141;141;114.5;114.5;114.5
48;1.125;1.125;1.125;144;144;144;116.75;116.75;116.75
49;1.070125;1.070125;1.070125;137;137;137;111.5;111.5;111.5
50;1.09366666666667;1.09366666666667;1.09366666666667;140;140;140;113.75;113.75;113.75
51;1.03191666666667;1.03191666666667;1.03191666666667;132;132;132;107.75;107.75;107.75
52;1.02366666666667;1.02366666666667;1.02366666666667;131;131;131;107;107;107
53;1.070125;1.070125;1.070125;137;137;137;111.5;111.5;111.5
54;1.09366666666667;1.09366666666667;1.09366666666667;140;140;140;113.75;113.75;113.75
55;1.1015;1.1015;1.1015;141;141;141;114.5;114.5;114.5
56;1.20316666666667;1.20316666666667;1.20316666666667;154;154;154;124.25;124.25;124.25
57;1.07870833333333;1.07870833333333;1.07870833333333;138;138;138;112.25;112.25;112.25
58;1.10166666666667;1.10166666666667;1.10166666666667;141;141;141;114.5;114.5;114.5
59;1.07025;1.07025;1.07025;137;137;137;111.5;111.5;111.5
60;1.14141666666667;1.14141666666667;1.14141666666667;146;146;146;118.25;118.25;118.25
61;1.14141666666667;1.14141666666667;1.14141666666667;146;146;146;118.25;118.25;118.25
