timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.266415637860082;0.266415637860082;0.532831275720165;165.5;165.5;331;111.416666666667;111.416666666667;222.833333333333
2;0.316119341563786;0.316119341563786;0.632238683127572;197.5;197.5;395;109.5;109.5;219
3;0.321732510288065;0.321732510288065;0.64346502057613;201;201;402;111.25;111.25;222.5
4;0.322502057613169;0.322502057613169;0.645004115226337;201.5;201.5;403;111.5;111.5;223
5;0.332909465020576;0.332909465020576;0.665818930041152;208;208;416;114.75;114.75;229.5
6;0.335271604938271;0.335271604938271;0.670543209876541;209.5;209.5;419;115.5;115.5;231
7;0.314543209876543;0.314543209876543;0.629086419753087;196.5;196.5;393;109;109;218
8;0.343255144032922;0.343255144032922;0.686510288065844;214.5;214.5;429;118;118;236
9;0.346481481481481;0.346481481481481;0.692962962962962;216.5;216.5;433;119;119;238
10;0.336090534979425;0.336090534979425;0.672181069958849;210;210;420;115.75;115.75;231.5
11;0.336069958847736;0.336069958847736;0.672139917695473;210;210;420;115.75;115.75;231.5
12;0.344094650205762;0.344094650205762;0.688189300411523;215;215;430;118.25;118.25;236.5
13;0.300131687242798;0.300131687242798;0.600263374485596;187.5;187.5;375;104.5;104.5;209
14;0.266567901234569;0.266567901234569;0.533135802469137;166.5;166.5;333;94;94;188
15;0.253769547325103;0.253769547325103;0.507539094650206;158.5;158.5;317;90;90;180
16;0.262588477366255;0.262588477366255;0.525176954732511;164;164;328;92.75;92.75;185.5
17;0.309687242798354;0.309687242798354;0.619374485596708;193.5;193.5;387;107.5;107.5;215
18;0.205004115226337;0.205004115226337;0.205004115226337;128;128;128;74;74;74
