timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.92249886621315;1.57139682539682;13.457492063492;316.530952380952;256;2215.71666666667;225.283333333333;189.666666666667;1576.98333333333
2;2.92225850340135;2.84447619047619;20.4558095238095;481.571428571429;466;3371;360.580952380953;364.333333333333;2524.06666666667
3;2.61991383219953;2.39403174603173;18.3393968253967;430.428571428571;390;3013;323.259523809524;301;2262.81666666667
4;2.57232653061223;2.39409523809523;18.0062857142856;422.571428571429;390;2958;317.109523809524;301;2219.76666666667
5;2.46277097505668;2.44349206349205;17.2393968253967;404.571428571429;398;2832;303.433333333333;307;2124.03333333333
6;2.539641723356;2.29619047619047;17.777492063492;417;374;2919;312.092857142857;289;2184.65
7;2.53242176870747;2.01895238095238;17.7269523809523;415.714285714286;329;2910;312.254761904762;255.25;2185.78333333333
8;2.57609977324262;2.03739682539683;18.0326984126983;423.142857142857;332;2962;317.904761904762;257.5;2225.33333333333
9;2.64049206349206;2.32793650793651;15.8429523809524;433.666666666667;379.5;2602;328.622222222222;298.075000000001;1971.73333333333
10;2.67222857142856;2.7882857142857;13.3611428571428;439;455;2195;340.82;359.850000000002;1704.1
11;2.76706666666665;2.76577777777777;13.8353333333333;454.4;451;2272;352.29;356.450000000001;1761.45
12;2.77094603174602;2.63606349206348;13.8547301587301;455;430;2275;352.57;339.850000000001;1762.85
13;2.98476190476189;3.09569841269839;11.9390476190476;487.75;506;1951;377.275;392.800000000001;1509.1
14;3.27869841269839;3.58307936507932;9.83609523809517;536.333333333333;586;1609;414.516666666667;448.75;1243.55
15;3.11520634920635;3.11520634920635;6.2304126984127;510;510;1020;396.1;396.1;792.200000000001
16;2.75709523809523;2.75709523809523;5.51419047619046;451;451;902;352.375;352.375;704.75
17;3.08496825396824;3.08496825396824;6.16993650793648;505;505;1010;393.025;393.025;786.050000000001
18;2.44190476190476;2.44190476190476;2.44190476190476;398;398;398;316.700000000001;316.700000000001;316.700000000001
19;2.36866666666666;2.36866666666666;2.36866666666666;386;386;386;307.500000000001;307.500000000001;307.500000000001
20;2.47990476190476;2.47990476190476;2.47990476190476;404;404;404;321.600000000001;321.600000000001;321.600000000001
21;2.15330158730158;2.15330158730158;2.15330158730158;351;351;351;280.550000000001;280.550000000001;280.550000000001
22;2.34368253968253;2.34368253968253;2.34368253968253;382;382;382;304.450000000001;304.450000000001;304.450000000001
23;2.12901587301587;2.12901587301587;2.12901587301587;347;347;347;277.85;277.85;277.85
24;2.23961904761905;2.23961904761905;2.23961904761905;365;365;365;291.450000000001;291.450000000001;291.450000000001
25;2.07279365079365;2.07279365079365;2.07279365079365;338;338;338;270.35;270.35;270.35
26;2.33073015873016;2.33073015873016;2.33073015873016;380;380;380;302.700000000001;302.700000000001;302.700000000001
27;2.15368253968253;2.15368253968253;2.15368253968253;351;351;351;280.400000000001;280.400000000001;280.400000000001
28;2.18885714285714;2.18885714285714;2.18885714285714;357;357;357;284.600000000001;284.600000000001;284.600000000001
29;2.1159365079365;2.1159365079365;2.1159365079365;345;345;345;275.900000000001;275.900000000001;275.900000000001
30;2.104;2.104;2.104;343;343;343;274.250000000001;274.250000000001;274.250000000001
