timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.466580487804877;0.249585365853659;2.33290243902438;113.4;70;567;76.2000000000001;42;381
2;1.04639024390244;1.04296341463415;4.18556097560976;263.25;249.5;1053;180.291666666667;170;721.166666666666
3;0.977628048780486;1.00613414634146;3.91051219512195;244.5;244;978;167.75;169.166666666667;670.999999999999
4;0.82319512195122;0.820146341463415;3.29278048780488;206.25;201;825;142.25;139.833333333333;569.000000000001
5;0.865615853658538;0.87239024390244;3.46246341463415;215.25;216;861;148.25;150.500000000001;593.000000000001
6;0.794067073170732;0.746231707317074;3.17626829268293;197;198;788;136.083333333333;137.5;544.333333333333
7;0.819506097560977;0.845682926829269;3.27802439024391;203;198.5;812;140.083333333333;138.833333333333;560.333333333333
8;0.889615853658537;0.884207317073171;3.55846341463415;223.75;233.5;895;153.916666666667;159.333333333333;615.666666666667
9;0.845317073170731;0.801524390243903;3.38126829268292;212.5;209;850;146.416666666667;143;585.666666666667
10;0.896579268292683;0.929134146341464;3.58631707317073;226.75;234;907;155.916666666667;159.666666666667;623.666666666667
11;0.933615853658537;0.938573170731708;3.73446341463415;234.75;253;939;161.25;172.333333333333;645
12;0.883463414634147;0.879024390243903;3.53385365853659;222.75;217;891;153.25;148.333333333333;613.000000000001
13;0.935975609756097;0.930182926829269;3.74390243902439;234.25;235.5;937;160.916666666667;161.000000000001;643.666666666668
14;0.856739837398375;0.815024390243903;2.57021951219512;224.333333333333;243;673;154.333333333333;170.333333333333;462.999999999999
15;0.574243902439025;0.574243902439025;0.574243902439025;133;133;133;92;92;92
16;0.652390243902439;0.652390243902439;0.652390243902439;151;151;151;104;104;104
17;0.95609756097561;0.95609756097561;0.95609756097561;221;221;221;150.666666666667;150.666666666667;150.666666666667
