timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.99258371735791;0.656086021505376;6.94808602150537;242.228571428571;160;1695.6;164.428571428571;112.416666666667;1151
2;1.93650752688172;1.98858064516128;9.6825376344086;474.8;482;2374;320.003333333334;357.85;1600.01666666667
3;1.87706666666666;1.61608602150537;9.3853333333333;459.2;390;2296;304.116666666667;283.25;1520.58333333333
4;1.83964731182796;1.60789247311827;9.1982365591398;450;388;2250;297.666666666667;280.75;1488.33333333333
5;1.91794408602151;1.55017204301075;9.58972043010753;469.4;374;2347;309.25;266;1546.25
6;1.95289032258065;1.60830107526881;9.76445161290323;478;388;2390;315.083333333333;275.25;1575.41666666667
7;2.11044623655913;1.7130752688172;8.44178494623654;516;411;2064;347.375;276.458333333333;1389.5
8;1.96781182795698;1.4701505376344;7.87124731182794;481.5;354.5;1926;330.666666666667;251.166666666667;1322.66666666667
9;1.79173655913979;1.34272043010753;7.16694623655915;438.75;329;1755;306.458333333334;230.333333333333;1225.83333333334
10;2.24708602150537;2.24708602150537;4.49417204301075;549;549;1098;386.000000000001;386.000000000001;772.000000000003
11;2.18156989247312;2.18156989247312;4.36313978494623;533;533;1066;376.291666666669;376.291666666669;752.583333333337
12;1.60132258064515;1.60132258064515;3.20264516129031;388.5;388.5;777;283.750000000001;283.750000000001;567.500000000001
13;1.29706451612903;1.29706451612903;2.59412903225806;313.5;313.5;627;224.375;224.375;448.75
14;1.33055913978494;1.33055913978494;2.66111827956989;322;322;644;207.875;207.875;415.75
