timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;5.6793409090909;4.73759090909091;45.4347272727272;403.375;312.5;3227;279.000000000001;218.991666666667;2232.00000000001
2;7.6715974025974;6.8600909090909;53.7011818181818;557.714285714286;429;3904;393.988095238096;328.75;2757.91666666667
3;8.94447272727272;9.91481818181819;44.7223636363636;626.2;695;3131;445.500000000001;488.000000000005;2227.5
4;7.00756818181817;7.01972727272727;28.0302727272727;465.25;431.5;1861;335.250000000001;330.5;1341
5;6.62078787878786;6.8453636363636;19.8623636363636;452;428;1356;320.444444444445;328;961.333333333335
6;5.71245454545451;5.71245454545451;11.424909090909;360.5;360.5;721;264.666666666667;264.666666666667;529.333333333333
7;4.8460909090909;4.8460909090909;4.8460909090909;310;310;310;212.666666666666;212.666666666666;212.666666666666
8;4.75036363636362;4.75036363636362;4.75036363636362;304;304;304;208.666666666666;208.666666666666;208.666666666666
9;4.51636363636363;4.51636363636363;4.51636363636363;289;289;289;198.666666666666;198.666666666666;198.666666666666
