timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.304539313399779;0.233255813953489;2.13177519379845;261.571428571429;244;1831;176.821428571429;164.166666666667;1237.75
2;0.375885935769657;0.26860465116279;2.6312015503876;313.857142857143;267;2197;214.857142857143;184;1504
3;0.382171650055372;0.291720930232558;2.6752015503876;318.285714285714;252;2228;217.809523809524;175.333333333333;1524.66666666667
4;0.378968992248062;0.312612403100775;2.65278294573644;319.714285714286;266;2238;218.761904761905;184.666666666667;1531.33333333334
5;0.35550830564784;0.299806201550387;2.48855813953488;300;259;2100;205.619047619047;178;1439.33333333333
6;0.348352159468439;0.296798449612403;2.43846511627907;293.714285714286;251;2056;201.428571428572;172;1410
7;0.391231450719823;0.298720930232558;2.73862015503876;325.428571428571;257;2278;222.571428571429;176;1558
8;0.360176079734219;0.270410852713178;2.52123255813953;298.142857142857;240;2087;204.380952380953;166.333333333333;1430.66666666667
9;0.388232558139535;0.272023255813953;2.71762790697675;321.714285714286;239;2252;220.095238095238;163.333333333333;1540.66666666667
10;0.359658914728682;0.289441860465116;2.51761240310078;300.714285714286;252;2105;206.095238095238;175.333333333333;1442.66666666666
11;0.37826688815061;0.274248062015504;2.64786821705427;317.285714285714;243;2221;217.142857142857;168.333333333333;1520
12;0.383225913621263;0.25582945736434;2.68258139534884;322.285714285714;270;2256;220.476190476191;185.666666666666;1543.33333333334
13;0.4070503875969;0.273383720930232;2.4423023255814;348.833333333333;271;2093;238.333333333334;186.333333333333;1430
14;0.496242248062017;0.468096899224807;1.98496899224807;407.5;373;1630;277.083333333334;252.5;1108.33333333334
15;0.673798449612407;0.673798449612407;1.34759689922481;534;534;1068;361.666666666668;361.666666666668;723.333333333336
