timestamp;agent;utility
1418301217169;v8m5;5.0
1418301217169;v8m3;10.0
1418301217170;v9m1;10.0
1418301217171;v9m5;0.0
1418301217170;v8m1;10.0
1418301217171;v11m4;5.0
1418301217170;v8m4;10.0
1418301217172;v11m3;10.0
1418301217209;v9m2;0.0
1418301217230;v9m3;10.0
1418301217242;v20m4;0.0
1418301217250;v10m1;10.0
1418301217276;v12m2;10.0
1418301217283;v14m5;10.0
1418301217284;v1m3;5.0
1418301217299;v1m2;10.0
1418301217307;v11m5;0.0
1418301217326;v13m1;5.0
1418301217328;v14m4;10.0
1418301217333;v2m1;10.0
1418301217338;v10m3;0.0
1418301217359;v14m2;5.0
1418301217364;v2m2;10.0
1418301217367;v12m3;10.0
1418301217382;v3m5;10.0
1418301217382;v15m1;5.0
1418301217394;v4m5;10.0
1418301217404;v2m5;10.0
1418301217407;v3m3;10.0
1418301217415;v15m3;5.0
1418301217417;v19m5;10.0
1418301217429;v12m5;5.0
1418301217429;v4m4;10.0
1418301217440;v15m4;5.0
1418301217447;v13m4;5.0
1418301217458;v1m1;0.0
1418301217458;v4m2;5.0
1418301217465;v16m2;5.0
1418301217470;v17m4;5.0
1418301217477;v3m4;5.0
1418301217481;v5m3;5.0
1418301217490;v3m1;10.0
1418301217495;v16m3;5.0
1418301217508;v14m3;5.0
1418301217508;v19m2;5.0
1418301217522;v7m2;0.0
1418301217545;v18m5;5.0
1418301217545;v6m5;5.0
1418301217551;v18m1;5.0
1418301217550;v7m5;10.0
1418301217552;v17m2;10.0
1418301217553;v15m2;0.0
1418301217584;v19m4;0.0
1418301217585;v4m3;0.0
1418301217587;v7m1;5.0
1418301217587;v5m2;5.0
1418301217608;v16m1;10.0
