timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.287022727272727;0.287022727272727;0.574045454545455;120;120;240;76.6666666666667;76.6666666666667;153.333333333333
2;0.767583333333334;0.767583333333334;1.53516666666667;309.5;309.5;619;196.083333333333;196.083333333333;392.166666666666
3;0.804454545454547;0.804454545454547;1.60890909090909;324;324;648;204.916666666666;204.916666666666;409.833333333333
4;0.840030303030304;0.840030303030304;1.68006060606061;338.5;338.5;677;214.083333333334;214.083333333334;428.166666666667
5;0.800848484848486;0.800848484848486;1.60169696969697;323;323;646;204.666666666666;204.666666666666;409.333333333333
6;0.796848484848485;0.796848484848485;1.59369696969697;321;321;642;203;203;406
7;0.722181818181818;0.722181818181818;1.44436363636364;293.5;293.5;587;189.166666666666;189.166666666666;378.333333333333
8;0.595174242424242;0.595174242424242;1.19034848484848;238.5;238.5;477;149.416666666667;149.416666666667;298.833333333333
9;0.58044696969697;0.58044696969697;1.16089393939394;232.5;232.5;465;146.083333333333;146.083333333333;292.166666666666
10;0.577401515151514;0.577401515151514;1.15480303030303;231.5;231.5;463;145.833333333333;145.833333333333;291.666666666666
11;0.599075757575757;0.599075757575757;1.19815151515151;240;240;480;150.499999999999;150.499999999999;300.999999999999
12;0.593742424242424;0.593742424242424;1.18748484848485;237;237;474;147.749999999999;147.749999999999;295.499999999999
13;0.600651515151515;0.600651515151515;1.20130303030303;239;239;478;147.583333333333;147.583333333333;295.166666666666
14;0.924424242424242;0.924424242424242;0.924424242424242;384;384;384;257.666666666665;257.666666666665;257.666666666665
15;1.1455303030303;1.1455303030303;1.1455303030303;475;475;475;318.333333333334;318.333333333334;318.333333333334
16;1.12177272727273;1.12177272727273;1.12177272727273;466;466;466;312.333333333333;312.333333333333;312.333333333333
