timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.464753623188406;0.44581884057971;4.64753623188406;200.6;191.5;2006;138.116666666667;131.833333333333;1381.16666666667
2;0.708830434782608;0.650557971014493;7.08830434782608;300.4;252;3004;210.358333333334;176.5;2103.58333333334
3;0.767823188405796;0.643239130434783;7.67823188405796;326.5;253;3265;227.975000000001;177.5;2279.75000000001
4;0.752434782608694;0.654644927536232;7.52434782608694;320.5;257.5;3205;223.916666666667;179.166666666667;2239.16666666667
5;0.694713043478259;0.57263768115942;6.94713043478259;296.7;227.5;2967;207.991666666667;159.5;2079.91666666667
6;0.685131884057971;0.648115942028985;6.85131884057971;291.5;255;2915;204.433333333334;177.5;2044.33333333334
7;0.636111594202898;0.539536231884058;6.36111594202898;272;215;2720;190.516666666667;151.166666666667;1905.16666666667
8;0.667926086956521;0.602231884057969;6.67926086956521;285.1;235.5;2851;199.741666666667;164.500000000001;1997.41666666667
9;0.716571014492753;0.647275362318843;7.16571014492753;305.6;255.5;3056;213.750000000001;178.333333333333;2137.50000000001
10;0.648749275362319;0.53813768115942;6.48749275362319;275.8;214;2758;193.075;151.666666666667;1930.75
11;0.682071014492753;0.553224637681161;6.82071014492753;291.7;242;2917;203.525;170.666666666667;2035.25000000001
12;0.653378260869565;0.598123188405797;6.53378260869565;280;243.5;2800;195.25;176;1952.5
13;0.651960869565216;0.601891304347826;6.51960869565216;277;238;2770;193.383333333333;168.166666666667;1933.83333333333
14;0.664010869565216;0.614579710144929;5.31208695652173;282.5;254.5;2260;200.614583333334;188.5;1604.91666666667
15;0.685973084886127;0.624521739130432;4.80181159420289;291;263;2037;206.595238095238;195;1446.16666666667
16;0.717246376811592;0.717246376811592;1.43449275362318;281.5;281.5;563;205.958333333333;205.958333333333;411.916666666666
17;0.585666666666664;0.585666666666664;0.585666666666664;249;249;249;170.666666666666;170.666666666666;170.666666666666
