timestamp;utility;agent_index;meeting_index 
1;1.644;139;88.8666666666666;
2;1.69618181818182;146;116.116666666667;
3;1.12127272727273;96;77.6666666666667;
4;1.26181818181818;108;86.1666666666667;
5;0.980727272727273;84;68.8333333333333;
6;1.14418181818182;98;76.8333333333333;
7;1.15545454545455;99;78.8333333333333;
8;1.1689696969697;100;82;
9;1.08527272727273;93;75.3333333333333;
10;1.12169696969697;96;76.3333333333333;
11;1.18139393939394;101;79.6666666666667;
12;1.17842424242424;101;78.3333333333333;
13;1.14454545454546;98;78.1666666666667;
14;1.12127272727273;96;76.3333333333333;
15;1.12127272727273;96;77.8333333333333;
16;1.06418181818182;91;74;
17;1.16709090909091;100;79;
18;1.18060606060606;101;81.3333333333333;
19;1.10939393939394;95;75.5;
20;1.14521212121212;98;79.6666666666667;
21;1.06115151515152;91;73.8333333333333;
22;1.12127272727273;96;77;
23;1.12127272727273;96;77.1666666666667;
24;1.05290909090909;90;73.8333333333333;
25;1.12127272727273;96;77.6666666666667;
26;1.06115151515152;91;74.8333333333333;
27;1.09793939393939;94;75;
28;1.07581818181818;92;74.5;
29;1.25060606060606;107;84.1666666666667;
30;1.06115151515152;91;73;
31;1.19206060606061;102;81.6666666666667;
32;1.18963636363636;102;80.8333333333333;
33;1.0410303030303;89;72;
34;1.08466666666667;93;74.1666666666667;
35;1.23848484848485;106;84.3333333333333;
36;1.20472727272727;103;81.3333333333333;
37;1.13290909090909;97;75.3333333333333;
38;1.23812121212121;106;84.6666666666667;
39;1.07278787878788;92;75.5;
40;1.12163636363636;96;76.5;
41;1.00363636363636;86;70.6666666666667;
42;0.980727272727273;84;68.5;
43;1.20472727272727;103;81.8333333333333;
44;1.27345454545455;109;84.8333333333333;
45;1.10963636363636;95;74.6666666666667;
46;1.04909090909091;90;71.6666666666667;
47;1.09836363636364;94;74.8333333333333;
48;1.28472727272727;110;86.3333333333333;
49;1.18139393939394;101;79.8333333333333;
50;1.12127272727273;96;75.3333333333333;
51;1.15587878787879;99;79.5;
52;1.17836363636364;101;78.8333333333333;
53;1.05290909090909;90;73.5;
54;1.27387878787879;109;84.3333333333333;
55;1.12127272727273;96;78;
56;1.18963636363636;102;79.8333333333333;
57;1.18139393939394;101;78.6666666666667;
58;1.16787878787879;100;78.3333333333333;
59;1.08672727272727;93;75;
60;1.18963636363636;102;80.6666666666667;
61;1.14521212121212;98;77.5;
62;1.2149696969697;104;80.8333333333333;
63;1.14418181818182;98;76.6666666666667;
64;1.19345454545455;102;81.6666666666666;
65;1.19006060606061;102;82;
66;1.19387878787879;102;81.8333333333333;
67;1.12066666666667;96;78.3333333333333;
68;1.23787878787879;106;82.5;
69;1.14521212121212;98;77.8333333333333;
70;1.13333333333333;97;78.8333333333334;
71;1.14418181818182;98;78.3333333333333;
72;1.13290909090909;97;77.3333333333333;
73;1.08509090909091;93;74;
74;1.09733333333333;94;75.5;
75;1.04084848484849;89;71.1666666666667;
76;1.12127272727273;96;76.1666666666667;
77;1.10921212121212;95;75.3333333333333;
78;1.06115151515152;91;73.6666666666667;
79;1.12127272727273;96;77.1666666666667;
80;1.13333333333333;97;77.5;
81;1.13315151515152;97;78.6666666666667;
82;1.05230303030303;90;72;
83;1.13315151515152;97;77;
84;1.01490909090909;87;70.6666666666667;
85;1.08709090909091;93;73;
86;1.07321212121212;92;74.3333333333334;
87;1.09715151515152;94;75.8333333333333;
88;1.11;95;76.1666666666667;
89;1.01612121212121;87;72.1666666666667;
90;1.15727272727273;99;79;
91;1.20169696969697;103;82;
92;1.05290909090909;90;72.6666666666667;
93;1.17836363636364;101;80.3333333333333;
94;1.20472727272727;103;81;
95;1.09733333333333;94;76.1666666666667;
96;1.14521212121212;98;78.1666666666667;
97;1.13290909090909;97;79.1666666666667;
98;1.25018181818182;107;85.5;
