timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;5.36874074074074;7.19999999999999;48.3186666666667;170.283333333333;233;1532.55;109.501587301587;136.208333333333;985.514285714286
2;6.94102777777778;6.49925000000001;41.6461666666667;218.5;202.5;1311;177.14503968254;171.071428571429;1062.87023809524
3;5.61777777777778;5.87583333333332;16.8533333333333;174.333333333333;185;523;144.819841269842;152.4;434.459523809525
4;5.69466666666667;5.74849999999998;17.084;176.666666666667;181;530;147.42380952381;149.2;442.271428571429
5;5.87405555555556;6.48066666666665;17.6221666666667;182.333333333333;204;547;151.799206349206;167.6;455.397619047619
6;5.83394444444444;6.55900000000002;17.5018333333333;181.333333333333;201;544;150.472222222222;172.666666666667;451.416666666667
7;5.95855555555556;6.41699999999998;17.8756666666667;185;202;555;153.674603174603;166;461.02380952381
8;5.83894444444444;6.54433333333331;17.5168333333333;181.333333333333;206;544;150.657936507937;169.2;451.97380952381
9;5.92044444444444;6.75700000000001;17.7613333333333;184;207;552;152.744444444445;177.833333333334;458.233333333334
10;5.88211111111111;6.57616666666665;17.6463333333333;182.666666666667;207;548;151.666666666667;170;455
11;5.78761111111111;6.03499999999998;17.3628333333333;179.666666666667;190;539;149.339682539683;156.4;448.019047619048
12;5.83777777777778;6.51249999999998;17.5133333333333;181.333333333333;205;544;150.625396825397;168.4;451.876190476191
13;5.24166666666667;5.58933333333332;15.725;162.666666666667;176;488;135.983333333333;145.2;407.95
14;5.45816666666667;6.03666666666668;16.3745;169.666666666667;185;509;140.890476190476;159.071428571429;422.671428571429
15;5.64688888888889;5.87583333333332;16.9406666666667;175.333333333333;185;526;145.680952380953;152.4;437.042857142858
16;5.47494444444445;5.78033333333332;16.4248333333333;170;182;510;141.420634920635;150;424.261904761905
17;5.44033333333333;6.06683333333332;16.321;169;191;507;140.677777777778;157.2;422.033333333334
18;5.32116666666666;6.03499999999998;15.9635;165.333333333333;186;496;137.426984126984;156.4;412.280952380953
19;5.57066666666667;5.84399999999998;16.712;173;184;519;143.573015873016;151.6;430.719047619048
20;5.28016666666667;5.43016666666665;15.8405;164;171;492;136.08253968254;141.2;408.247619047619
21;5.14166666666667;5.14366666666665;15.425;159.666666666667;162;479;132.686507936508;134;398.059523809524
22;5.47527777777778;5.62116666666665;16.4258333333333;170;177;510;141.226190476191;146;423.678571428572
23;5.1233888888889;4.76166666666666;15.3701666666667;159;150;477;132.518253968254;124.4;397.554761904762
24;5.58838888888889;6.25783333333332;16.7651666666667;173.666666666667;197;521;144.154761904762;162;432.464285714286
25;5.64055555555555;6.26550000000001;16.9216666666667;175.333333333333;192;526;145.533333333333;165;436.6
26;5.63405555555555;6.13049999999998;16.9021666666667;175;193;525;145.219047619048;158.8;435.657142857143
27;5.67611111111111;6.38516666666665;17.0283333333333;176.333333333333;197;529;146.229365079365;165.2;438.688095238095
28;5.27038888888889;5.55749999999999;15.8111666666667;163.666666666667;175;491;136.137301587302;144.4;408.411904761905
29;5.43083333333333;5.71666666666665;16.2925;168.666666666667;180;506;140.030158730159;148.4;420.090476190476
30;6.09811111111111;6.60799999999998;18.2943333333333;189.333333333333;208;568;157.00873015873;170.8;471.026190476191
31;5.66316666666668;5.66316666666668;11.3263333333334;174.5;174.5;349;145.589285714286;145.589285714286;291.178571428572
32;5.58125;5.58125;11.1625;172;172;344;143.488095238095;143.488095238095;286.976190476191
33;5.49916666666667;5.49916666666667;10.9983333333333;169.5;169.5;339;141.452380952381;141.452380952381;282.904761904762
34;5.56450000000001;5.56450000000001;11.129;171.5;171.5;343;142.934523809524;142.934523809524;285.869047619048
35;5.51716666666668;5.51716666666668;11.0343333333334;170;170;340;141.952380952381;141.952380952381;283.904761904762
36;5.17383333333334;5.17383333333334;10.3476666666667;159.5;159.5;319;133.160714285715;133.160714285715;266.321428571429
37;5.51700000000001;5.51700000000001;11.034;170;170;340;141.988095238095;141.988095238095;283.976190476191
38;5.54758333333334;5.54758333333334;11.0951666666667;171;171;342;142.785714285715;142.785714285715;285.571428571429
39;5.56650000000002;5.56650000000002;11.133;171.5;171.5;343;143.255952380952;143.255952380952;286.511904761905
40;5.77708333333334;5.77708333333334;11.5541666666667;178;178;356;148.27380952381;148.27380952381;296.54761904762
41;5.67666666666667;5.67666666666667;11.3533333333333;175;175;350;145.666666666667;145.666666666667;291.333333333333
42;5.76258333333335;5.76258333333335;11.5251666666667;177.5;177.5;355;148.422619047619;148.422619047619;296.845238095238
43;5.64900000000002;5.64900000000002;11.298;174;174;348;145.47619047619;145.47619047619;290.952380952381
44;5.65983333333334;5.65983333333334;11.3196666666667;174.5;174.5;349;144.875;144.875;289.75
45;6.00583333333335;6.00583333333335;12.0116666666667;185;185;370;154.303571428572;154.303571428572;308.607142857144
46;5.71566666666668;5.71566666666668;11.4313333333334;176;176;352;147.27380952381;147.27380952381;294.54761904762
47;6.13441666666668;6.13441666666668;12.2688333333334;189;189;378;157.470238095238;157.470238095238;314.940476190476
48;5.94108333333334;5.94108333333334;11.8821666666667;183;183;366;152.892857142858;152.892857142858;305.785714285715
49;6.15141666666668;6.15141666666668;12.3028333333334;189.5;189.5;379;157.761904761905;157.761904761905;315.52380952381
50;6.11841666666668;6.11841666666668;12.2368333333334;188.5;188.5;377;156.869047619048;156.869047619048;313.738095238096
51;5.90900000000001;5.90900000000001;11.818;182;182;364;152;152;304
52;5.74583333333334;5.74583333333334;11.4916666666667;177;177;354;147.892857142858;147.892857142858;295.785714285715
53;6.13608333333334;6.13608333333334;12.2721666666667;189;189;378;157.988095238095;157.988095238095;315.976190476191
54;6.11991666666669;6.11991666666669;12.2398333333334;188.5;188.5;377;157.613095238095;157.613095238095;315.226190476191
55;5.64800000000001;5.64800000000001;11.296;174;174;348;145.535714285715;145.535714285715;291.071428571429
56;5.92525000000001;5.92525000000001;11.8505;182.5;182.5;365;152.375;152.375;304.75
57;6.02466666666668;6.02466666666668;12.0493333333334;185.5;185.5;371;155.279761904762;155.279761904762;310.559523809524
58;6.04175000000001;6.04175000000001;12.0835;186;186;372;155.583333333333;155.583333333333;311.166666666667
59;6.27141666666668;6.27141666666668;12.5428333333334;193;193;386;161.559523809524;161.559523809524;323.119047619048
60;5.99483333333335;5.99483333333335;11.9896666666667;184.5;184.5;369;155.065476190476;155.065476190476;310.130952380953
61;6.10583333333335;6.10583333333335;12.2116666666667;188;188;376;157.404761904762;157.404761904762;314.809523809524
62;6.10333333333335;6.10333333333335;12.2066666666667;188;188;376;156.958333333333;156.958333333333;313.916666666667
63;6.41325000000002;6.41325000000002;12.8265;197.5;197.5;395;165.017857142858;165.017857142858;330.035714285715
64;6.34608333333335;6.34608333333335;12.6921666666667;195.5;195.5;391;163.190476190476;163.190476190476;326.380952380953
65;5.98875000000001;5.98875000000001;11.9775;184.5;184.5;369;153.875000000001;153.875000000001;307.750000000001
