timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.448907668231612;0.512816901408451;1.34672300469484;244.85;278;734.55;167.833333333333;197.5;503.5
2;0.479978090766824;0.461258215962443;1.43993427230047;261;251;783;176.555555555555;191.5;529.666666666666
3;0.493467918622849;0.494140845070425;1.48040375586855;268.333333333333;269;805;182.055555555555;205;546.166666666666
4;0.49639123630673;0.516000000000002;1.48917370892019;270;281;810;183.5;207;550.5
5;0.50373708920188;0.50373708920188;1.00747417840376;273;273;546;198.041666666667;198.041666666667;396.083333333333
6;0.503380281690142;0.503380281690142;1.00676056338028;273;273;546;198.75;198.75;397.5
7;0.51167605633803;0.51167605633803;1.02335211267606;277.5;277.5;555;201.625;201.625;403.25
8;0.492436619718311;0.492436619718311;0.984873239436621;267;267;534;193.291666666667;193.291666666667;386.583333333333
9;0.45455868544601;0.45455868544601;0.909117370892021;246.5;246.5;493;178.416666666667;178.416666666667;356.833333333333
10;0.496023474178406;0.496023474178406;0.992046948356812;269;269;538;194.583333333333;194.583333333333;389.166666666666
11;0.449483568075119;0.449483568075119;0.449483568075119;245;245;245;187;187;187
12;0.396704225352114;0.396704225352114;0.396704225352114;216;216;216;165.25;165.25;165.25
13;0.429962441314556;0.429962441314556;0.429962441314556;234;234;234;178.75;178.75;178.75
14;0.459389671361504;0.459389671361504;0.459389671361504;250;250;250;190.75;190.75;190.75
