timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.243803663003663;0.215655677655678;1.21901831501831;177.19;156;885.95;123.633333333333;115.5;618.166666666667
2;0.434763736263738;0.380527472527473;1.73905494505495;319.25;273.5;1277;199.479166666667;183.125;797.916666666666
3;0.426791208791209;0.379021978021978;1.70716483516483;313;272;1252;195.458333333333;181.75;781.833333333332
4;0.430424908424909;0.370882783882784;1.72169963369963;316.25;266;1265;196.979166666667;177.375;787.916666666667
5;0.438571428571429;0.386703296703297;1.75428571428572;322.25;277.5;1289;201.3125;185.875;805.249999999999
6;0.432923076923077;0.451531135531136;1.29876923076923;316.666666666667;330;950;208.722222222222;249;626.166666666666
7;0.447582417582418;0.447582417582418;0.895164835164835;327;327;654;235.124999999999;235.124999999999;470.249999999999
8;0.44074358974359;0.44074358974359;0.881487179487179;322;322;644;231.624999999999;231.624999999999;463.249999999999
9;0.450175824175824;0.450175824175824;0.450175824175824;329;329;329;248.25;248.25;248.25
10;0.465457875457875;0.465457875457875;0.465457875457875;340;340;340;256.5;256.5;256.5
11;0.440886446886447;0.440886446886447;0.440886446886447;322;322;322;243;243;243
12;0.432490842490842;0.432490842490842;0.432490842490842;316;316;316;238.5;238.5;238.5
13;0.4447326007326;0.4447326007326;0.4447326007326;325;325;325;245.25;245.25;245.25
14;0.480322344322344;0.480322344322344;0.480322344322344;351;351;351;264.75;264.75;264.75
