timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.4245;1.4245;2.849;169;169;338;112.25;112.25;224.5
2;1.910725;1.910725;3.82144999999999;225;225;450;151.833333333333;151.833333333333;303.666666666667
3;1.84457499999999;1.84457499999999;3.68914999999999;216.5;216.5;433;146.166666666667;146.166666666667;292.333333333333
4;1.801775;1.801775;3.60355;211;211;422;142.5;142.5;285
5;1.556025;1.556025;3.11205;183;183;366;123.833333333334;123.833333333334;247.666666666668
6;2.10699999999999;2.10699999999999;4.21399999999998;248;248;496;167.166666666667;167.166666666667;334.333333333333
7;1.92859999999999;1.92859999999999;3.85719999999999;227;227;454;153.166666666667;153.166666666667;306.333333333333
8;1.886675;1.886675;3.77335;222;222;444;149.833333333333;149.833333333333;299.666666666667
9;1.91337499999999;1.91337499999999;3.82674999999998;224.5;224.5;449;151.5;151.5;303
10;1.398475;1.398475;2.79695;164.5;164.5;329;111.5;111.5;223
11;1.68092499999999;1.68092499999999;3.36184999999999;197;197;394;133.166666666667;133.166666666667;266.333333333334
12;1.637325;1.637325;3.27465;192;192;384;129.833333333333;129.833333333333;259.666666666667
13;1.468425;1.468425;2.93685;173;173;346;117.166666666667;117.166666666667;234.333333333334
14;1.5652;1.5652;3.13039999999999;185;185;370;125.166666666667;125.166666666667;250.333333333334
15;1.81465;1.81465;1.81465;219;219;219;148.333333333333;148.333333333333;148.333333333333
16;1.351;1.351;1.351;163;163;163;111;111;111
