timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;2.02132222222222;1.54411111111111;20.2132222222222;94.8566666666667;73;948.566666666667;48.5773268398268;32.6738095238095;485.773268398268
2;3.7671;3.99194444444444;37.671;177.1;186.5;1771;134.050122655123;139.222619047619;1340.50122655123
3;3.70939506172839;3.69777777777777;33.3845555555555;174.444444444444;177;1570;149.162746512747;154.55;1342.46471861472
4;3.63814814814815;3.23700000000001;32.7433333333333;171.333333333333;153;1542;148.485557960558;132.446428571428;1336.37002164502
5;3.67436111111111;3.53227777777777;29.3948888888889;172.125;165.5;1377;145.721753246753;127.890909090909;1165.77402597403
6;3.79623611111111;3.58566666666666;30.3698888888889;177.375;167.5;1419;150.396293290043;125.175757575758;1203.17034632035
7;3.81313888888889;3.54383333333333;30.5051111111111;178.125;166;1425;150.482503607504;122.487554112554;1203.86002886003
8;3.93606944444445;3.52194444444444;31.4885555555556;183.875;165;1471;155.985926226551;122.242424242425;1247.88740981241
9;3.91543055555556;3.44388888888889;31.3234444444445;182.625;161.5;1461;154.932665945166;123.381313131313;1239.46132756133
10;3.81625;3.47938888888889;30.53;178.125;163;1425;150.838131313131;120.564393939394;1206.70505050505
11;3.80679166666667;3.37283333333333;30.4543333333333;177.5;158;1420;150.649427308802;118.58409090909;1205.19541847042
12;3.87183333333333;3.28077777777777;30.9746666666667;180.75;154;1446;153.520260642135;118.097222222222;1228.16208513708
13;3.96933333333333;3.46727777777777;31.7546666666667;185.25;162.5;1482;156.913077200577;121.976893939394;1255.30461760462
14;3.89616666666667;3.5145;31.1693333333333;181.875;165;1455;153.779608585859;121.160173160173;1230.23686868687
15;3.89376388888889;3.29577777777778;31.1501111111111;181.75;155;1454;154.297271825397;116.608585858585;1234.37817460318
16;3.78026388888889;3.27561111111111;30.2421111111111;176.375;153.5;1411;149.747082431457;114.31553030303;1197.97665945166
17;3.56997222222222;3.27033333333332;28.5597777777778;166.625;153.5;1333;141.42058531746;114.110930735931;1131.36468253968
18;3.52127777777778;3.10211111111111;28.1702222222222;164.375;145.5;1315;139.666089466089;107.693722943723;1117.32871572872
19;3.67655555555556;3.21866666666666;29.4124444444445;171.625;151.5;1373;145.354843073593;112.854166666667;1162.83874458875
20;3.75548611111111;3.51122222222222;30.0438888888889;175.25;164.5;1402;148.192419733045;121.343073593074;1185.53935786436
21;3.75386111111111;3.38155555555555;30.0308888888889;175;158.5;1400;148.280077561328;117.168831168831;1186.24062049062
22;3.75231944444444;3.31905555555555;30.0185555555556;175.125;155.5;1401;148.66498015873;115.944444444444;1189.31984126984
23;3.73472222222222;3.38288888888889;29.8777777777778;174.375;158.5;1395;147.956412337662;120.89898989899;1183.6512987013
24;3.76322222222222;3.24399999999999;30.1057777777778;175.625;152;1405;149.224071067821;117.455808080808;1193.79256854257
25;3.67368055555556;3.11916666666666;29.3894444444445;171.5;146.5;1372;145.907936507937;111;1167.26349206349
26;3.71493055555556;3.24588888888889;29.7194444444445;173.25;152;1386;147.339867424243;115.780303030303;1178.71893939394
27;3.73741666666667;3.124;29.8993333333333;174.5;146.5;1396;148.878084415585;117.854797979798;1191.02467532468
28;3.74611111111111;3.03222222222222;29.9688888888889;174.75;142;1398;149.255271464647;117.844696969697;1194.04217171717
29;3.65280555555556;3.15744444444444;29.2224444444444;170.5;148;1364;145.101952561328;115.639772727273;1160.81562049062
30;3.76925;3.3405;30.154;175.75;156.5;1406;149.398588564213;121.127272727272;1195.18870851371
31;3.63643055555556;3.36733333333333;29.0914444444445;169.75;158;1358;144.185367063492;120.666666666667;1153.48293650794
32;3.56315277777778;3.13;28.5052222222222;166.25;147;1330;141.576312229437;112.677272727273;1132.6104978355
33;3.58030555555556;3.24805555555556;28.6424444444445;167;152;1336;141.735001803752;112.978535353536;1133.88001443001
34;3.59459722222222;3.20022222222221;28.7567777777778;167.625;150;1341;142.550324675325;113.906565656566;1140.4025974026
35;3.63658333333333;3.10272222222221;29.0926666666667;169.625;145.5;1357;144.303837481963;112.348484848485;1154.4306998557
36;3.69347222222222;3.12461111111111;29.5477777777778;172.375;146.5;1379;146.695553751804;115.155681818182;1173.56443001443
37;3.63661111111111;3.09294444444444;29.0928888888889;169.625;145;1357;144.482674963925;111.366161616161;1155.8613997114
38;3.52645833333334;3.06077777777778;28.2116666666667;164.75;143.5;1318;140.378233225108;113.910353535353;1123.02586580087
39;3.70541666666667;3.29261111111111;29.6433333333333;172.875;154;1383;146.824684343434;117.415404040404;1174.59747474747
40;3.70122222222222;3.38866666666666;29.6097777777778;172.75;159;1382;146.631881313131;120.045833333333;1173.05505050505
41;3.777;3.50911111111111;30.216;176.25;164.5;1410;149.353039321789;124.126893939394;1194.82431457431
42;3.76768055555555;3.22294444444444;30.1414444444444;175.625;151;1405;149.327886002886;117.326515151515;1194.62308802309
43;3.76561111111111;3.285;30.1248888888889;175.875;154.5;1407;149.440940656566;119.00303030303;1195.52752525253
44;3.80290277777778;3.53211111111111;30.4232222222222;177.5;165.5;1420;150.614371392496;125.694318181818;1204.91497113997
45;3.86623611111111;3.60022222222222;30.9298888888889;180.5;169;1444;152.92454455267;126.216666666666;1223.39635642136
46;3.81309722222222;3.63283333333333;30.5047777777778;178;170.5;1424;150.813424422799;130.070075757575;1206.5073953824
47;3.99045833333333;3.85444444444444;31.9236666666667;186.125;180.5;1489;157.191441197691;135.906818181818;1257.53152958153
48;3.95975;3.73455555555555;31.678;184.625;175;1477;156.087540584416;133.908333333334;1248.70032467533
