timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.73462564102564;1.99291025641025;17.3462564102564;419.6;472;4196;289.301666666667;328.783333333333;2893.01666666667
2;2.1097717948718;1.92323076923077;21.097717948718;493;469;4930;356.076666666667;333.833333333333;3560.76666666667
3;1.99881025641026;1.91969230769231;19.9881025641026;467.1;467;4671;331.821666666667;327.875;3318.21666666667
4;1.92947948717949;1.75208974358975;19.2947948717949;450.9;426.5;4509;320.403333333334;299.958333333333;3204.03333333334
5;2.07011538461539;2.07834615384616;20.7011538461539;483;502.5;4830;343.031666666667;352.166666666667;3430.31666666667
6;1.92677692307692;1.58466666666667;19.2677692307693;449.7;370.5;4497;320.13;261.166666666666;3201.3
7;1.9434641025641;1.75752564102564;19.434641025641;454.3;430.5;4543;323.531666666667;301.166666666665;3235.31666666667
8;1.90343076923077;1.65507692307692;19.0343076923077;443.5;385;4435;316.256666666667;273.833333333332;3162.56666666667
9;1.81986923076923;1.65592307692308;18.1986923076923;424.5;382;4245;303.44;267.666666666665;3034.4
10;1.87919487179487;1.77296153846154;18.7919487179487;441.1;414;4411;313.446666666667;287.708333333332;3134.46666666667
11;1.83132564102564;1.80128205128204;18.3132564102564;430.4;419.5;4304;306.346666666667;297.916666666666;3063.46666666667
12;1.79119743589744;1.90766666666666;17.9119743589744;424.4;440;4244;300.941666666667;326.791666666667;3009.41666666667
13;1.76642307692308;1.79853846153846;17.6642307692308;415.2;434.5;4152;295.38;305.874999999999;2953.8
14;1.96233333333333;1.86051282051282;17.661;454;445;4086;322.798148148148;315.583333333333;2905.18333333334
15;1.92294871794872;1.99289743589745;13.460641025641;449.285714285714;453;3145;315.25;328;2206.75
16;1.87547008547009;1.78448717948718;11.2528205128205;439.666666666667;436;2638;309.805555555555;308.541666666667;1858.83333333333
17;1.83796923076923;1.80476923076924;9.18984615384616;422.4;448;2112;299.083333333333;307.666666666666;1495.41666666666
18;1.96152307692308;2.11894871794872;9.80761538461539;453.6;499;2268;320.383333333334;358.333333333334;1601.91666666667
19;1.90440384615385;1.80439743589743;7.61761538461538;450;424;1800;315.645833333334;302.625000000001;1262.58333333334
20;2.03157692307692;1.928;8.1263076923077;480.25;438;1921;336.000000000001;312.333333333334;1344.00000000001
21;2.17938461538462;2.25348717948718;6.53815384615385;525.666666666667;530;1577;366.916666666668;380.083333333335;1100.75000000001
22;2.21097435897436;2.21097435897436;4.42194871794872;537;537;1074;374.208333333335;374.208333333335;748.41666666667
23;2.16433333333333;2.16433333333333;2.16433333333333;509;509;509;365.416666666668;365.416666666668;365.416666666668
