timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.348409937888198;0.294152173913043;2.43886956521739;107.285714285714;79;751;71.5714285714287;53.5;501.000000000001
2;1.0064347826087;0.946456521739133;6.03860869565217;310.166666666667;264;1861;209.972222222222;179.333333333333;1259.83333333333
3;1.00088405797101;0.860000000000002;6.00530434782608;309.5;255;1857;209.333333333333;173.333333333333;1256
4;0.93293115942029;0.863282608695652;5.59758695652174;288.166666666667;251;1729;195.111111111111;170.666666666667;1170.66666666666
5;0.902590579710144;0.79245652173913;5.41554347826087;279;224;1674;189;153.333333333333;1134
6;0.90413768115942;0.804271739130433;5.42482608695652;279.333333333333;227;1676;189.222222222222;155.333333333333;1135.33333333333
7;0.845565217391304;0.824532608695653;5.07339130434782;258.333333333333;235;1550;175.222222222222;160.666666666667;1051.33333333333
8;0.883445652173912;0.892000000000001;5.30067391304347;269.833333333333;247;1619;182.888888888888;168.666666666667;1097.33333333333
9;0.993557971014493;0.949434782608697;5.96134782608696;305.166666666667;263;1831;206.444444444444;179.333333333333;1238.66666666667
10;0.995601449275361;0.873184782608696;5.97360869565216;307.5;253.5;1845;208;172.333333333333;1248
11;0.950757246376809;0.89982608695652;5.70454347826086;292.166666666667;252;1753;197.777777777777;172;1186.66666666666
12;1.00915942028985;0.92288043478261;6.05495652173913;310.333333333333;255.5;1862;209.888888888889;174.333333333333;1259.33333333333
13;1.03677173913043;0.91133695652174;6.2206304347826;320;262.5;1920;216.333333333333;178.333333333333;1298
14;0.916113043478259;0.772173913043478;4.5805652173913;291.4;228;1457;197.066666666666;156;985.333333333332
15;1.1938152173913;1.1938152173913;2.38763043478261;387.5;387.5;775;260;260;520
