1420171241710;start
1420171241768;v1m8;0.75
1420171241762;v1m8;1.0
1420171241755;v1m8;0.75
1420171241772;v1m8;0.75
1420171241767;v2m10;1.0
1420171241760;v2m10;1.0
1420171241754;v2m10;1.0
1420171241762;v1m3;1.0
1420171241755;v1m3;1.0
1420171241762;v2m8;1.0
1420171241767;v2m8;1.0
1420171241772;v2m8;1.0
1420171241754;v2m8;0.75
1420171241767;v1m10;0.75
1420171241761;v1m10;0.75
1420171241755;v1m10;1.0
1420171241761;v2m11;1.0
1420171241754;v2m11;1.0
1420171241761;v2m12;1.0
1420171241754;v2m12;1.0
1420171241762;v2m3;0.75
1420171241754;v2m3;0.75
1420171241762;v1m11;0.75
1420171241754;v1m11;0.75
1420171241761;v1m12;0.75
1420171241754;v1m12;0.75
1420171242287;finished
