1420171241114;start
1420171241177;v2m5;0.75
1420171241170;v2m5;0.75
1420171241182;v1m14;1.0
1420171241189;v1m14;1.0
1420171241192;v1m14;1.0
1420171241170;v1m14;1.0
1420171241176;v1m14;1.0
1420171241170;v2m16;1.0
1420171241182;v1m2;1.0
1420171241192;v1m2;1.0
1420171241188;v1m2;1.0
1420171241177;v1m2;1.0
1420171241170;v1m2;1.0
1420171241176;v2m10;1.0
1420171241169;v2m10;1.0
1420171241170;v1m16;1.0
1420171241176;v1m10;1.0
1420171241169;v1m10;1.0
1420171241182;v2m2;0.75
1420171241189;v2m2;1.0
1420171241192;v2m2;1.0
1420171241177;v2m2;1.0
1420171241170;v2m2;0.75
1420171241182;v2m12;1.0
1420171241176;v2m12;1.0
1420171241170;v2m12;1.0
1420171241176;v1m5;1.0
1420171241170;v1m5;1.0
1420171241182;v1m12;0.75
1420171241176;v1m12;0.75
1420171241169;v1m12;1.0
1420171241169;v2m14;1.0
1420171241189;v2m14;1.0
1420171241192;v2m14;1.0
1420171241183;v2m14;0.75
1420171241177;v2m14;1.0
1420171241703;finished
