1420171225941;start
1420171226067;v1m2;0.75
1420171226090;v1m2;0.75
1420171226086;v1m2;0.75
1420171226075;v1m2;0.75
1420171226081;v1m2;1.0
1420171226066;v2m4;1.0
1420171226075;v2m4;1.0
1420171226067;v1m14;1.0
1420171226090;v1m14;1.0
1420171226086;v1m14;1.0
1420171226075;v1m14;0.75
1420171226082;v1m14;0.75
1420171226096;v1m2;0.75
1420171226068;v1m4;0.75
1420171226075;v1m4;0.75
1420171226091;v2m2;1.0
1420171226096;v2m2;1.0
1420171226086;v2m2;1.0
1420171226076;v2m2;1.0
1420171226082;v2m2;1.0
1420171226066;v2m2;0.75
1420171226067;v2m14;1.0
1420171226090;v2m14;0.75
1420171226086;v2m14;0.75
1420171226076;v2m14;1.0
1420171226082;v2m14;0.75
1420171226634;finished
