14190081504;v8m1;0.25
14190081504;v6m1;1.0
14190081504;v2m1;0.25
14190081505;v6m1;1.0
14190081505;v4m1;0.25
14190081505;v8m1;0.25
14190081505;v2m1;0.25
timestamp;agent;utility
14190082567;v3m2;1.0
14190082567;v1m2;0.75
14190082567;v2m2;0.0
14190082568;v1m2;0.75
14190082568;v2m2;0.75
14190082568;v2m2;0.0
14190082568;v3m2;0.75
14190082568;v1m2;0.75
14190082568;v2m2;0.0
14190082568;v1m2;0.75
14190082568;v3m2;0.75
14190082568;v2m2;0.0
14190082568;v2m2;0.0
14190082568;v1m2;0.75
14190082568;v2m2;0.0
14190082568;v1m2;0.75
14190082568;v3m2;0.75
14190082568;v3m2;0.75
14190082620;finished
