1420171232658;v1m4;1.0
1420171227578;v1m4;1.0
1420171232117;v1m4;1.0
1420171231036;v1m4;1.0
1420171231402;v1m4;1.0
1420171232001;v1m4;1.0
1420171229758;v1m4;1.0
1420171227155;v1m4;1.0
1420171233055;v1m4;1.0
1420171232528;v1m4;1.0
1420171233345;v1m4;0.75
1420171233705;v1m4;0.75
1420171232362;v1m4;1.0
1420171233807;v1m4;0.0
1420171229287;v1m4;1.0
1420171232878;v1m4;0.75
1420171229556;v1m4;1.0
1420171227889;v1m4;1.0
1420171233980;v1m4;1.0
1420171230891;v1m4;1.0
1420171233716;v1m4;0.0
1420171230698;v1m4;1.0
1420171233374;v1m4;0.0
1420171231581;v1m4;1.0
1420171233162;v1m4;0.75
1420171227093;v1m15;1.0
1420171227800;v1m15;1.0
1420171231503;v1m15;1.0
1420171230723;v1m15;1.0
1420171230869;v1m15;1.0
1420171227219;v1m15;1.0
1420171230890;v1m15;1.0
1420171231967;v1m15;1.0
1420171229361;v1m15;1.0
1420171227912;v1m15;1.0
1420171229104;v1m15;1.0
1420171231978;v1m15;1.0
1420171231769;v1m15;1.0
1420171232133;v1m15;1.0
1420171232186;v1m15;1.0
1420171230973;v1m15;1.0
1420171229286;v1m15;1.0
1420171230797;v1m15;1.0
1420171230117;v1m15;1.0
1420171232070;v1m15;1.0
1420171228313;v1m15;1.0
1420171231668;v1m15;1.0
1420171232168;v1m15;1.0
1420171230969;v1m15;1.0
1420171227475;v1m15;1.0
1420171227383;v1m15;1.0
1420171229866;v1m15;1.0
1420171228584;v1m15;1.0
1420171228007;v1m15;1.0
1420171231609;v1m15;1.0
1420171232793;v1m15;1.0
1420171231338;v2m4;1.0
1420171229876;v2m6;1.0
1420171232067;v1m15;1.0
1420171227011;v2m6;1.0
1420171228886;v2m6;1.0
1420171229137;v2m6;1.0
1420171234332;v1m4;1.0
1420171227651;v2m6;1.0
1420171228637;v2m6;1.0
1420171231688;v2m6;1.0
1420171229667;v2m6;1.0
1420171231057;v2m6;1.0
1420171227931;v2m6;1.0
1420171232044;v2m6;1.0
1420171232507;v2m6;1.0
1420171229786;v2m6;1.0
1420171228203;v2m6;1.0
1420171227860;v2m6;1.0
1420171232193;v2m6;1.0
1420171228934;v2m6;1.0
1420171232735;v2m6;1.0
1420171228173;v2m6;1.0
1420171231989;v2m6;1.0
1420171231793;v2m6;1.0
1420171228695;v2m6;1.0
1420171232608;v2m6;1.0
1420171228521;v2m6;1.0
1420171228973;v2m6;1.0
1420171228484;v2m6;1.0
1420171232466;v2m6;1.0
1420171232750;v2m6;1.0
1420171229988;v2m6;1.0
1420171231652;v2m6;1.0
1420171226945;v2m6;1.0
1420171227983;v2m6;1.0
1420171231594;v2m6;1.0
1420171229323;v2m6;1.0
1420171228435;v2m6;1.0
1420171232674;v2m6;1.0
1420171231738;v2m6;1.0
1420171231442;v2m6;1.0
1420171229454;v2m6;1.0
1420171232325;v2m6;1.0
1420171227033;v2m6;1.0
1420171228579;v2m6;1.0
1420171231133;v2m6;1.0
1420171232705;v2m6;1.0
1420171230807;v2m6;1.0
1420171231704;v2m6;1.0
1420171228770;v2m6;1.0
1420171230578;v2m6;1.0
1420171227942;v2m6;1.0
1420171228392;v2m6;1.0
1420171231223;v2m6;1.0
1420171231944;v2m6;1.0
1420171232207;v2m6;1.0
1420171228442;v2m6;1.0
1420171232480;v2m6;1.0
1420171226794;v2m6;1.0
1420171231288;v2m6;1.0
1420171231195;v2m6;1.0
1420171231155;v2m6;1.0
1420171231438;v2m6;1.0
1420171229432;v2m6;1.0
1420171228740;v2m6;1.0
1420171231733;v2m6;1.0
1420171227191;v2m6;1.0
1420171227490;v2m6;1.0
1420171231458;v2m6;1.0
1420171231324;v2m6;1.0
1420171226826;v2m6;1.0
1420171231658;v2m6;1.0
1420171231371;v2m6;1.0
1420171228550;v2m6;1.0
1420171227794;v2m6;1.0
1420171231068;v2m6;1.0
1420171228057;v2m6;1.0
1420171230554;v2m6;1.0
1420171232178;v2m6;1.0
1420171231997;v2m6;1.0
1420171230719;v2m6;1.0
1420171230994;v2m6;1.0
1420171227162;v2m6;1.0
1420171231032;v2m6;1.0
1420171230645;v2m6;1.0
1420171230236;v2m6;1.0
1420171228239;v2m6;1.0
1420171230798;v2m6;1.0
1420171229764;v2m6;1.0
1420171228572;v2m6;1.0
1420171232789;v2m6;1.0
1420171229194;v2m6;1.0
1420171232033;v2m6;1.0
1420171228850;v2m6;1.0
1420171227700;v2m6;1.0
1420171231962;v2m6;1.0
1420171229601;v2m6;1.0
1420171228226;v2m6;1.0
1420171231906;v2m6;1.0
1420171227394;v2m6;1.0
1420171231805;v2m6;1.0
1420171230185;v2m6;1.0
1420171230860;v2m6;1.0
1420171229690;v2m6;1.0
1420171232525;v2m6;1.0
1420171230836;v2m12;0.75
1420171232293;v2m12;0.75
1420171227419;v2m1;0.75
1420171230455;v2m1;0.75
1420171232203;v2m1;0.75
1420171232359;v2m1;0.75
1420171229609;v2m1;0.75
1420171231716;v2m1;0.75
1420171227599;v2m6;1.0
1420171229765;v2m12;0.75
1420171227087;v2m1;0.75
1420171228680;v2m1;0.75
1420171228296;v2m1;0.75
1420171226770;v2m1;0.75
1420171231018;v2m1;0.75
1420171232210;v2m1;0.75
1420171231940;v2m1;0.75
1420171227636;v2m1;0.75
1420171227282;v2m1;0.75
1420171229373;v2m1;0.75
1420171229397;v2m1;0.75
1420171230969;v1m1;0.75
1420171227475;v1m1;0.75
1420171227383;v1m1;0.75
1420171229866;v1m1;0.75
1420171228584;v1m1;0.75
1420171231609;v1m1;0.75
1420171232793;v1m1;0.75
1420171229913;v1m1;0.75
1420171232067;v1m1;0.75
1420171232052;v1m1;0.75
1420171229619;v1m1;0.75
1420171232009;v1m1;0.75
1420171228658;v1m1;0.75
1420171228096;v1m1;0.75
1420171231347;v1m1;0.75
1420171228987;v1m1;0.75
1420171231035;v1m1;0.75
1420171229305;v1m1;0.75
1420171230195;v1m1;0.75
1420171228771;v1m4;1.0
1420171231379;v1m1;0.75
1420171231327;v1m15;1.0
1420171231684;v1m15;1.0
1420171232052;v1m15;1.0
1420171230551;v1m15;1.0
1420171232009;v1m15;1.0
1420171228096;v1m15;1.0
1420171228987;v1m15;1.0
1420171231035;v1m15;1.0
1420171229305;v1m15;1.0
1420171229292;v1m15;1.0
1420171230195;v1m15;1.0
1420171228939;v1m15;1.0
1420171231379;v1m15;1.0
1420171232157;v1m15;1.0
1420171232503;v1m15;1.0
1420171229625;v1m15;1.0
1420171232772;v1m15;1.0
1420171229608;v1m15;1.0
1420171229833;v1m15;1.0
1420171231838;v1m15;1.0
1420171228673;v1m15;1.0
1420171228777;v1m15;1.0
1420171229592;v1m15;1.0
1420171229652;v1m15;1.0
1420171231374;v1m15;1.0
1420171227367;v1m15;1.0
1420171231891;v1m15;1.0
1420171227334;v1m15;1.0
1420171230934;v1m15;1.0
1420171232611;v1m15;1.0
1420171227535;v1m15;1.0
1420171229539;v1m15;1.0
1420171226959;v1m15;1.0
1420171231797;v1m15;1.0
1420171232559;v1m15;1.0
1420171232101;v1m15;1.0
1420171232175;v1m15;1.0
1420171232524;v1m15;1.0
1420171231202;v1m15;1.0
1420171228134;v1m15;1.0
1420171232654;v1m15;1.0
1420171228749;v1m15;1.0
1420171227009;v1m15;1.0
1420171231083;v1m15;1.0
1420171232321;v1m15;1.0
1420171232406;v1m15;1.0
1420171232701;v1m15;1.0
1420171232182;v1m15;1.0
1420171227039;v1m15;1.0
1420171232245;v2m4;1.0
1420171232157;v1m1;0.75
1420171230685;v1m15;1.0
1420171230731;v1m1;0.75
1420171229625;v1m1;0.75
1420171232772;v1m1;0.75
1420171228006;v1m1;0.75
1420171229608;v1m1;0.75
1420171229833;v1m1;0.75
1420171230398;v1m1;0.75
1420171231838;v1m1;0.75
1420171228673;v1m1;0.75
1420171229592;v1m1;0.75
1420171229652;v1m1;0.75
1420171227367;v1m1;0.75
1420171227050;v1m1;0.75
1420171231558;v1m1;0.75
1420171228940;v1m1;0.75
1420171231891;v1m1;0.75
1420171227334;v1m1;0.75
1420171230934;v1m1;0.75
1420171232611;v1m1;0.75
1420171227535;v1m1;0.75
1420171229539;v1m1;0.75
1420171231797;v1m1;0.75
1420171232559;v1m1;0.75
1420171232101;v1m1;0.75
1420171232175;v1m1;0.75
1420171228302;v1m1;0.75
1420171231626;v1m1;0.75
1420171231202;v1m1;0.75
1420171232654;v1m1;0.75
1420171228749;v1m1;0.75
1420171232321;v1m1;0.75
1420171232701;v1m1;0.75
1420171230017;v1m1;0.75
1420171232182;v1m1;0.75
1420171230685;v1m1;0.75
1420171229368;v1m1;0.75
1420171227483;v1m1;0.75
1420171230366;v1m1;0.75
1420171231786;v1m1;0.75
1420171231198;v1m1;0.75
1420171230691;v1m1;0.75
1420171232213;v1m1;0.75
1420171231630;v1m1;0.75
1420171231827;v1m1;0.75
1420171230638;v1m1;0.75
1420171231948;v1m1;0.75
1420171228826;v1m1;0.75
1420171230565;v1m1;0.75
1420171227352;v1m1;0.75
1420171230590;v1m1;0.75
1420171232727;v1m1;0.75
1420171234258;v1m4;0.75
1420171231301;v1m4;1.0
1420171232377;v1m4;1.0
1420171229914;v1m4;1.0
1420171227781;v1m4;1.0
1420171233936;v1m4;0.75
1420171233427;v1m4;0.75
1420171227360;v1m4;1.0
1420171232102;v1m4;1.0
1420171231549;v1m4;1.0
1420171232588;v1m4;1.0
1420171227303;v1m4;1.0
1420171233759;v1m4;1.0
1420171228483;v1m4;1.0
1420171232618;v1m4;1.0
1420171232271;v1m4;1.0
1420171231923;v1m4;1.0
1420171231909;v1m4;1.0
1420171230951;v1m4;1.0
1420171228354;v1m4;1.0
1420171233998;v1m4;0.75
1420171226962;v1m4;1.0
1420171232393;v1m4;1.0
1420171234361;v1m4;0.75
1420171230403;v1m4;1.0
1420171233677;v1m4;1.0
1420171231351;v1m4;1.0
1420171232825;v1m4;0.0
1420171227040;v1m4;1.0
1420171232517;v1m4;1.0
1420171233688;v1m4;1.0
1420171231634;v1m4;1.0
1420171229821;v1m4;1.0
1420171229683;v1m4;1.0
1420171231022;v1m4;1.0
1420171231463;v1m4;1.0
1420171230931;v1m4;1.0
1420171231916;v1m4;1.0
1420171234023;v1m4;0.75
1420171234142;v1m4;0.75
1420171233493;v1m4;0.75
1420171231817;v1m4;1.0
1420171232997;v1m4;0.75
1420171230328;v1m4;1.0
1420171230119;v1m4;1.0
1420171233867;v1m4;0.75
1420171233367;v1m4;0.75
1420171231898;v1m4;1.0
1420171228477;v1m4;1.0
1420171233727;v1m4;0.75
1420171233522;v1m4;0.0
1420171231523;v1m4;1.0
1420171229943;v1m4;1.0
1420171230279;v1m4;1.0
1420171231177;v1m4;1.0
1420171227913;v1m4;1.0
1420171234196;v1m4;1.0
1420171232678;v1m4;1.0
1420171228842;v1m4;1.0
1420171231446;v1m4;1.0
1420171231534;v1m4;1.0
1420171232366;v1m4;1.0
1420171234317;v1m4;0.75
1420171231159;v1m1;0.75
1420171233748;v1m4;1.0
1420171228135;v1m4;1.0
1420171231974;v1m4;1.0
1420171230626;v1m4;1.0
1420171234349;v1m4;0.75
1420171233594;v1m4;1.0
1420171234160;v1m4;0.0
1420171233818;v1m4;0.75
1420171231259;v1m4;1.0
1420171232511;v1m4;1.0
1420171233226;v1m4;0.75
1420171229158;v1m4;1.0
1420171230977;v1m4;1.0
1420171231545;v1m4;1.0
1420171231934;v1m4;1.0
1420171229564;v1m4;1.0
1420171231985;v1m4;1.0
1420171226973;v1m4;1.0
1420171230767;v1m4;1.0
1420171229039;v1m4;1.0
1420171233301;v1m4;0.0
1420171229021;v1m4;1.0
1420171227963;v1m4;1.0
1420171232667;v1m4;1.0
1420171231866;v1m4;1.0
1420171232814;v1m4;1.0
1420171230162;v1m4;1.0
1420171233270;v1m4;1.0
1420171233089;v1m4;0.75
1420171227003;v1m4;1.0
1420171230865;v1m4;1.0
1420171233607;v1m4;0.75
1420171233370;v1m4;0.0
1420171233634;v1m4;0.75
1420171229765;v1m4;1.0
1420171231209;v1m4;1.0
1420171231765;v1m4;1.0
1420171232874;v1m4;0.0
1420171233813;v1m4;0.0
1420171233027;v1m4;0.0
1420171232803;v1m4;1.0
1420171228128;v1m4;1.0
1420171234034;v1m4;0.0
1420171230156;v1m4;1.0
1420171233211;v1m4;0.75
1420171227426;v1m4;1.0
1420171233387;v1m4;0.75
1420171234288;v1m4;1.0
1420171227296;v1m4;1.0
1420171231002;v1m4;1.0
1420171231100;v1m4;1.0
1420171229697;v1m4;1.0
1420171233441;v1m4;0.75
1420171227312;v1m4;1.0
1420171233914;v1m4;0.0
1420171232283;v1m4;1.0
1420171233165;v1m4;0.75
1420171233396;v1m4;0.0
1420171234110;v1m4;0.75
1420171233277;v1m4;0.0
1420171231511;v1m4;1.0
1420171228461;v1m4;1.0
1420171232809;v1m4;0.75
1420171232164;v1m4;1.0
1420171229462;v1m4;1.0
1420171229438;v1m4;1.0
1420171233057;v1m4;0.0
1420171227017;v1m4;1.0
1420171231111;v1m4;1.0
1420171232428;v1m4;1.0
1420171230651;v1m4;1.0
1420171232332;v1m4;1.0
1420171234184;v1m4;0.75
1420171233542;v1m4;0.75
1420171228533;v1m4;1.0
1420171232953;v1m4;1.0
1420171231615;v1m4;1.0
1420171232806;v1m4;1.0
1420171232857;v1m4;0.75
1420171227196;v1m4;1.0
1420171233221;v1m4;0.75
1420171230944;v1m4;1.0
1420171232063;v1m4;1.0
1420171231894;v1m4;1.0
1420171230384;v1m4;1.0
1420171228376;v1m4;1.0
1420171234055;v1m4;0.0
1420171233617;v1m4;1.0
1420171230901;v1m4;1.0
1420171230191;v1m4;1.0
1420171231031;v1m4;1.0
1420171231305;v1m4;1.0
1420171229199;v1m4;1.0
1420171227879;v1m4;1.0
1420171228855;v1m4;1.0
1420171229281;v1m4;1.0
1420171232026;v1m4;1.0
1420171231338;v1m4;1.0
1420171233124;v1m4;1.0
1420171229814;v1m4;1.0
1420171227800;v1m4;1.0
1420171233939;v1m4;0.75
1420171227630;v1m4;1.0
1420171231503;v1m4;1.0
1420171230221;v1m4;1.0
1420171228591;v1m4;1.0
1420171227138;v1m4;1.0
1420171231013;v1m4;1.0
1420171232179;v1m4;1.0
1420171227257;v1m4;1.0
1420171233824;v1m4;0.75
1420171233921;v1m4;0.75
1420171229675;v1m4;1.0
1420171231967;v1m4;1.0
1420171233214;v1m4;0.75
