timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;2.26019230769231;2.13234615384616;15.8213461538461;377.714285714286;376;2644;252.25;240.999999999999;1765.75
2;2.60797802197802;2.28353846153846;18.2558461538461;430.142857142857;425;3011;291.869047619048;288.333333333332;2043.08333333334
3;2.76422527472527;2.24280769230769;19.3495769230769;454.714285714286;422;3183;308.02380952381;286.333333333332;2156.16666666667
4;2.84326923076922;2.65696153846153;19.9028846153846;465.857142857143;448;3261;316.535714285715;305.333333333333;2215.75
5;2.84441758241758;2.27246153846153;19.910923076923;467.714285714286;435;3274;316.535714285715;294.999999999999;2215.75000000001
6;2.85176373626374;2.28334615384615;19.9623461538462;469;439;3283;317.654761904763;296.666666666666;2223.58333333334
7;2.71078021978022;2.36507692307692;18.9754615384615;444.428571428571;415;3111;301.761904761905;281.666666666665;2112.33333333334
8;2.70531868131868;2.71811538461538;18.9372307692308;447.714285714286;446;3134;303.202380952382;303.999999999999;2122.41666666667
9;2.79454395604395;2.21611538461537;19.5618076923077;462.428571428571;426;3237;312.488095238096;288.999999999999;2187.41666666667
10;3.10496703296703;2.79346153846154;21.7347692307692;512.285714285714;482;3586;346.642857142858;326.333333333333;2426.50000000001
11;2.89677472527472;2.28565384615384;20.2774230769231;479.428571428571;439;3356;324.166666666668;297.666666666666;2269.16666666668
12;2.97124175824176;2.57492307692308;20.7986923076923;491.428571428571;462;3440;332.500000000001;313;2327.50000000001
13;3.01514835164835;2.512;21.1060384615385;498.714285714286;473;3491;337.392857142858;320.333333333333;2361.75000000001
14;3.05564743589743;3.08496153846153;18.3338846153846;508.166666666667;523.5;3049;344.38888888889;345.000000000001;2066.33333333334
15;3.31435576923077;3.31105769230769;13.2574230769231;543.25;529.5;2173;366.895833333335;357.791666666668;1467.58333333334
16;3.17207692307692;3.17207692307692;6.34415384615383;543.5;543.5;1087;357.833333333335;357.833333333335;715.666666666669
