timestamp;utility;agent_index;meeting_index 
1;1.2163125;101.4;77.5833333333333;
2;1.912;164;119;
3;2.017;173;124;
4;2.1215625;182;130;
5;2.0174375;173;124;
6;2.05106250000001;176;126;
7;2.0631875;177;126.666666666667;
8;2.32975;200;142;
9;2.3871875;205;145.333333333334;
10;2.3876875;205;145.333333333334;
11;2.3064375;198;140.666666666667;
12;2.3293125;200;142;
13;2.249;193;137.333333333334;
14;2.4115;207;146.666666666667;
15;2.469375;212;150;
16;2.29525;197;140;
17;2.36525;203;144;
18;2.36481250000001;203;144;
19;2.36525;203;144;
