timestamp;utility;agent_index;meeting_index 
1;79.19;40.6;21.5833333333333;
2;789.97;413.6;335.516666666667;
3;140.35;74;70.8333333333334;
4;147.89;78;74.1666666666667;
5;161.04;85;79.8333333333334;
6;172.54;91;87.8333333333333;
7;114.11;60;60;
8;114.11;60;60;
9;114.11;60;60;
10;114.11;60;60;
11;114.11;60;60;
12;114.11;60;60;
13;114.11;60;60;
14;114.11;60;60;
15;114.11;60;60;
16;114.11;60;60;
17;114.11;60;60;
18;114.11;60;60;
19;114.11;60;60;
20;114.11;60;60;
21;114.11;60;60;
22;114.11;60;60;
23;114.11;60;60;
24;114.11;60;60;
25;114.11;60;60;
26;114.11;60;60;
27;114.11;60;60;
28;114.11;60;60;
29;114.11;60;60;
30;114.11;60;60;
31;114.11;60;60;
32;114.11;60;60;
33;114.11;60;60;
34;114.11;60;60;
35;114.11;60;60;
36;114.11;60;60;
37;114.11;60;60;
38;114.11;60;60;
39;114.11;60;60;
40;114.11;60;60;
41;114.11;60;60;
42;114.11;60;60;
43;114.11;60;60;
44;114.11;60;60;
45;114.11;60;60;
46;114.11;60;60;
47;114.11;60;60;
48;114.11;60;60;
49;114.11;60;60;
50;114.11;60;60;
51;114.11;60;60;
52;114.11;60;60;
53;114.11;60;60;
54;114.11;60;60;
55;114.11;60;60;
56;114.11;60;60;
57;114.11;60;60;
58;114.11;60;60;
59;114.11;60;60;
60;114.11;60;60;
61;114.11;60;60;
62;114.11;60;60;
63;114.11;60;60;
64;114.11;60;60;
65;114.11;60;60;
66;114.11;60;60;
67;114.11;60;60;
68;114.11;60;60;
69;114.11;60;60;
70;114.11;60;60;
71;114.11;60;60;
72;114.11;60;60;
73;114.11;60;60;
74;114.11;60;60;
75;114.11;60;60;
76;114.11;60;60;
77;114.11;60;60;
78;114.11;60;60;
79;114.11;60;60;
80;114.11;60;60;
81;114.11;60;60;
82;114.11;60;60;
83;114.11;60;60;
84;161.1;85;81.875;
85;222.16;117;109.875;
86;359.440000000001;189;172.875;
87;488.950000000001;255;205.066666666667;
88;1741.75000000001;903;728.741666666667;
89;1421.27000000001;731;602.325000000001;
90;1462.12;752;617.308333333336;
91;1475.44000000001;759;622.766666666667;
92;1457.29000000001;750;621.825000000002;
93;1386.82000000001;714;610.299999999999;
94;1379.24000000001;710;606.808333333334;
95;1384.68000000001;713;609.608333333333;
