timestamp;utility;agent_index;meeting_index 
1;186.48;95;80.1833333333333;
2;29.44;15;15;
3;29.44;15;15;
4;29.44;15;15;
5;29.44;15;15;
6;29.44;15;15;
7;29.44;15;15;
8;29.44;15;15;
9;29.44;15;15;
10;29.44;15;15;
11;29.44;15;15;
12;29.44;15;15;
13;29.44;15;15;
14;29.44;15;15;
15;29.44;15;15;
16;29.44;15;15;
17;29.44;15;15;
18;29.44;15;15;
19;29.44;15;15;
20;29.44;15;15;
21;29.44;15;15;
22;29.44;15;15;
23;29.44;15;15;
24;29.44;15;15;
25;29.44;15;15;
26;29.44;15;15;
27;29.44;15;15;
28;29.44;15;15;
29;29.44;15;15;
30;29.44;15;15;
31;29.44;15;15;
32;29.44;15;15;
33;712.730000000001;370.5;288.55;
34;129.72;67;67;
35;129.72;67;67;
36;129.72;67;67;
37;129.72;67;67;
38;129.72;67;67;
39;129.72;67;67;
40;129.72;67;67;
41;129.72;67;67;
42;174.13;90;82.3333333333333;
43;133.53;69;68.3333333333333;
44;133.53;69;68.3333333333333;
45;133.53;69;68.3333333333333;
46;133.53;69;68.3333333333333;
47;806.820000000001;421;328.12380952381;
48;678.340000000001;354;298.200000000001;
49;399.72;210;176;
50;401.6;211;176.666666666667;
51;537.450000000001;283;235.490476190476;
52;1284.22000000001;676;559.376190476189;
53;2510.65000000002;1315;1022.85833333333;
54;2276.84000000004;1196;992.033333333336;
55;2140.61000000003;1122;952.715476190485;
56;2161.65000000003;1133;962.215476190483;
57;2180.96000000003;1143;970.878571428574;
58;2050.97000000003;1074;914.883333333343;
59;2168.46000000002;1137;965.114285714294;
60;2162.50000000002;1134;962.947619047623;
61;2174.41000000003;1140;968.11190476191;
62;2082.82000000003;1092;928.511904761914;
63;2201.31000000003;1155;979.752380952388;
64;2042.89000000002;1071;910.745238095239;
65;2097.75000000003;1100;935.389285714291;
66;2158.09000000003;1132;961.867857142868;
67;1795.70000000002;945;801.966666666672;
68;1782.47000000002;938;796.292857142859;
69;1803.29000000002;949;805.013095238098;
70;1831.70000000002;964;817.744047619051;
71;1830.07000000001;963;817.110714285716;
72;1877.46000000003;988;837.759523809528;
73;1871.05000000002;985;835.040476190477;
74;1861.64000000001;980;830.515476190478;
75;1812.19000000002;954;808.802380952384;
76;1865.92000000001;982;832.400000000003;
77;1878.40000000003;988;837.965476190477;
78;1874.45000000002;986;836.146428571433;
79;1924.08000000002;1012;857.951190476196;
80;1944.34000000003;1023;866.646428571435;
81;1903.57000000002;1001;849.403571428574;
82;1936.62999999999;1019;863.382142857134;
83;1914.96999999997;1007;853.898809523796;
84;1441.52000000001;752;650.710714285711;
85;1380.06;720;623.435714285712;
86;1498.66;782;675.023809523806;
87;1544.47000000001;806;694.695238095236;
88;1487.27000000001;776;670.065476190474;
89;1421.42;742;641.077380952378;
90;1482.2;774;667.478571428568;
91;1518.52000000001;793;683.223809523807;
92;1539.54;804;692.104761904759;
93;1501.21000000001;784;675.636904761902;
94;1530.22000000001;799;688.367857142855;
95;1482.38;774;667.773809523809;
96;1547.68000000001;808;696.679761904764;
97;1213.06;633;551.332142857142;
98;1145.74;598;521.35238095238;
99;1141.36;596;519.183333333333;
100;1140.19;595;519.141666666666;
101;1124.99;587;512.857142857142;
102;1108.18;578;505.754761904761;
103;1116.09;582;509.021428571428;
104;1125.71;587;513.205952380951;
105;1033.03;539;472.786904761904;
106;1111.45;580;506.997619047619;
107;1117.39;583;509.491666666666;
108;1127.2;588;513.858333333333;
109;1161.35;606;528.334523809523;
110;1170.96;611;532.238095238094;
111;1167.42;609;530.932142857141;
112;1161.57;606;528.511904761904;
113;1181.24;616;536.808333333332;
114;1097.02;572;500.20238095238;
115;1179.38;615;536.329761904761;
116;1206.31;629;548.455952380951;
117;1208.31;630;549.295238095237;
118;1175.78;613;535.086904761903;
119;1185.51;618;539.772619047618;
120;1200.72;626;546.413095238095;
121;1214.08;633;551.986904761904;
122;1241.23;647;563.359523809522;
123;1216.15;634;552.544047619047;
124;1149.28;599;523.035714285714;
125;1257.08;655;570.258333333332;
126;1249.6;651;566.70119047619;
