timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.19222043010753;1.04811827956989;9.53776344086023;362.75;325;2902;245.19375;227.666666666667;1961.55
2;1.51834677419355;1.67721505376345;12.1467741935484;446.125;472;3569;306.079166666667;328.983333333332;2448.63333333334
3;1.48133064516129;1.51590322580645;11.8506451612903;436.125;477.5;3489;297.104166666667;313.166666666667;2376.83333333334
4;1.46183333333333;1.51443010752689;11.6946666666667;430.375;446.5;3443;294.291666666667;285.999999999999;2354.33333333333
5;1.31513440860215;1.445688172043;10.5210752688172;389;421.5;3112;266.979166666666;277.249999999999;2135.83333333333
6;1.34161827956989;1.48851612903225;10.7329462365592;398.75;418.5;3190;273.75;271.499999999999;2190
7;1.40988440860215;1.3917311827957;11.2790752688172;415.875;439;3327;283.458333333333;294.833333333332;2267.66666666667
8;1.46400268817204;1.29683870967742;11.7120215053763;430.25;398;3442;292.708333333333;281.666666666665;2341.66666666667
9;1.46710483870968;1.40150537634409;11.7368387096774;432.625;426;3461;294.833333333333;282.999999999999;2358.66666666667
10;1.29713709677419;1.28166666666667;10.3770967741936;382.75;381.5;3062;262.541666666667;257.166666666666;2100.33333333333
11;1.32520430107527;1.37144086021505;10.6016344086022;392.25;394.5;3138;268.708333333333;265.166666666666;2149.66666666667
12;1.33478494623656;1.45505376344086;10.6782795698925;395;395;3160;270.479166666666;274.499999999999;2163.83333333333
13;1.31723655913979;1.40038709677419;10.5378924731183;388.5;396.5;3108;266.822916666666;271.666666666665;2134.58333333333
14;1.58033691756273;1.6166559139785;9.48202150537637;461.333333333333;486.5;2768;315.791666666667;332.5;1894.75
15;1.64624731182796;1.55948387096774;9.87748387096776;477;440.5;2862;326.583333333333;300.666666666666;1959.5
16;1.589770609319;1.66544086021506;9.53862365591398;464;495;2784;317.597222222223;340.166666666668;1905.58333333334
17;1.45045161290322;1.44263440860214;5.80180645161289;417;427;1668;278.291666666666;275.999999999999;1113.16666666666
18;1.41917741935483;1.40090322580645;5.67670967741934;407.25;413.5;1629;271.833333333333;267;1087.33333333333
19;1.55104659498208;1.56339784946236;4.65313978494624;456;500;1368;311.88888888889;338.333333333334;935.666666666669
20;1.3726559139785;1.3726559139785;2.74531182795699;403;403;806;276;276;551.999999999999
