timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.333166666666667;0.362184210526316;0.999500000000001;199;215;597;138.583333333333;146.666666666667;415.75
2;0.495017543859648;0.503701754385965;1.48505263157894;299;305;897;210.277777777777;209.999999999999;630.833333333332
3;0.493982456140349;0.490649122807014;1.48194736842105;298.333333333333;294;895;210.166666666666;209.333333333333;630.499999999999
4;0.477845029239765;0.500438596491228;1.4335350877193;288.666666666667;308;866;202.472222222222;208.666666666666;607.416666666665
5;0.50225438596491;0.49880701754386;1.50676315789473;303.333333333333;307;910;214.027777777777;207.999999999999;642.083333333332
6;0.507269005847952;0.49880701754386;1.52180701754385;306.333333333333;307;919;216.333333333333;207.999999999999;648.999999999999
7;0.519403508771928;0.508570175438597;1.55821052631579;313.666666666667;313;941;221.361111111111;211.999999999999;664.083333333332
8;0.511076023391812;0.506938596491229;1.53322807017544;308.666666666667;312;926;217.916666666666;211.333333333333;653.749999999999
9;0.464894736842103;0.464894736842103;0.929789473684207;278;278;556;199.166666666667;199.166666666667;398.333333333333
10;0.467228070175437;0.467228070175437;0.467228070175437;280;280;280;212;212;212
11;0.550578947368419;0.550578947368419;0.550578947368419;330;330;330;249.5;249.5;249.5
12;0.557228070175435;0.557228070175435;0.557228070175435;334;334;334;252.5;252.5;252.5
13;0.548868421052627;0.548868421052627;0.548868421052627;329;329;329;248.75;248.75;248.75
14;0.507192982456138;0.507192982456138;0.507192982456138;304;304;304;230;230;230
