timestamp;utility;agent_index;meeting_index 
1;0.802750000000001;349;266.416666666667;
2;0.641761904761903;281;219.5;
3;0.618452380952381;271;212;
4;0.618690476190477;271;212;
5;0.604714285714285;265;207.5;
6;0.602892857142858;264;206.75;
7;0.502130952380952;220;173.75;
8;0.495857142857142;217;171.5;
9;0.61002380952381;267;209;
10;0.472976190476191;207;164;
11;0.482071428571428;211;167;
12;0.472976190476191;207;164;
13;0.461964285714285;202;160.25;
14;0.644154761904762;282;220.25;
15;0.653297619047619;286;223.25;
