timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;1.76097777777778;1.32714285714285;17.6097777777778;342.6;260.5;3426;233.756666666667;181.775;2337.56666666667
2;3.24057495590828;3.37926984126986;29.1651746031745;627.444444444444;652;5647;444.404629629631;468.575000000001;3999.64166666668
3;3.00601058201058;3.19825396825399;27.0540952380952;582.888888888889;673;5246;409.844444444445;467.333333333337;3688.60000000001
4;3.05358024691357;3.19012698412699;27.4822222222222;588.777777777778;688;5299;414.346296296297;466.000000000004;3729.11666666668
5;2.87712874779541;3.10238095238095;25.8941587301587;556;584;5004;391.190740740742;432.800000000003;3520.71666666668
6;2.9159012345679;2.85273015873015;26.2431111111111;566.666666666667;537;5100;397.625925925927;398.800000000004;3578.63333333335
7;2.87861728395061;2.96965079365079;25.9075555555555;559.555555555556;559;5036;392.570370370372;414.800000000004;3533.13333333334
8;2.95207054673721;2.9448888888889;26.5686349206349;573.222222222222;545;5159;402.266666666668;404.400000000004;3620.40000000001
9;3.12420105820105;3.27869841269844;28.1178095238095;605;707;5445;424.966666666668;478.666666666671;3824.70000000002
10;3.04012698412698;3.44393650793653;27.3611428571428;589.444444444444;733;5305;414.633333333335;502.666666666672;3731.70000000001
11;3.09374955908288;3.41380952380953;27.8437460317459;599.888888888889;695;5399;421.796296296297;482.833333333335;3796.16666666668
12;3.15149206349205;3.77895238095237;28.3634285714285;610.222222222222;723;5492;428.553703703705;520.416666666669;3856.98333333334
13;3.0095238095238;3.31234920634921;27.0857142857142;582.555555555556;687;5243;409.061111111112;482.91666666667;3681.55000000001
14;3.07923456790123;2.58819047619048;27.7131111111111;593.555555555556;531;5342;417.927777777778;361.333333333334;3761.35
15;2.78697619047619;2.66225396825395;22.2958095238095;546.75;519.5;4374;383.104166666668;371.833333333336;3064.83333333335
16;2.98185487528344;3.00806349206347;20.8729841269841;577.285714285714;566;4041;404.861904761907;419.866666666669;2834.03333333335
17;2.83327513227513;2.66703174603176;16.9996507936508;550.166666666667;546.5;3301;383.333333333334;372.166666666668;2300.00000000001
18;2.8242962962963;2.79990476190477;16.9457777777778;546;559.5;3276;380.402777777779;383.166666666669;2282.41666666667
19;2.63073015873015;2.61477777777777;15.7843809523809;512.833333333333;508;3077;356.958333333334;359.125;2141.75
20;2.79177248677249;2.64314285714286;16.7506349206349;542.666666666667;531;3256;378.458333333334;364.166666666668;2270.75
21;2.98613756613757;3.19769841269842;17.9168253968254;580.166666666667;635.5;3481;403.361111111113;438.500000000003;2420.16666666668
22;2.7783544973545;2.70753968253969;16.670126984127;538.5;545;3231;375.458333333334;373.500000000001;2252.75000000001
23;2.72552380952381;3.25409523809524;13.627619047619;538.4;600;2692;375.316666666668;417.833333333334;1876.58333333334
24;3.9599365079365;4.23114285714286;11.8798095238095;771;768;2313;538.055555555558;533.083333333336;1614.16666666667
25;3.86147089947089;4.24126984126981;11.5844126984127;745.333333333333;812;2236;521.027777777778;584.000000000001;1563.08333333333
26;3.44196825396825;3.55993650793649;10.3259047619048;671.333333333333;674;2014;468.555555555558;468.583333333335;1405.66666666667
27;4.0386984126984;4.0386984126984;8.0773968253968;754;754;1508;533.708333333335;533.708333333335;1067.41666666667
28;4.18033333333331;4.18033333333331;8.36066666666662;781.5;781.5;1563;553.708333333335;553.708333333335;1107.41666666667
