timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
1;0.7469;0.7469;0.7469;156;156;156;103;103;103
2;1.04153333333333;1.04153333333333;1.04153333333333;218;218;218;146;146;146
3;1.1646;1.1646;1.1646;244;244;244;163.333333333333;163.333333333333;163.333333333333
4;0.945399999999999;0.945399999999999;0.945399999999999;198;198;198;132.666666666667;132.666666666667;132.666666666667
5;0.988399999999999;0.988399999999999;0.988399999999999;207;207;207;138.666666666667;138.666666666667;138.666666666667
6;1.06846666666667;1.06846666666667;1.06846666666667;224;224;224;150;150;150
7;1.17053333333333;1.17053333333333;1.17053333333333;245;245;245;164;164;164
8;1.18906666666667;1.18906666666667;1.18906666666667;249;249;249;166.666666666666;166.666666666666;166.666666666666
9;1.1048;1.1048;1.1048;231;231;231;154.666666666667;154.666666666667;154.666666666667
10;0.916733333333333;0.916733333333333;0.916733333333333;192;192;192;128.666666666667;128.666666666667;128.666666666667
11;1.17053333333333;1.17053333333333;1.17053333333333;245;245;245;164;164;164
12;1.18066666666666;1.18066666666666;1.18066666666666;247;247;247;165.333333333333;165.333333333333;165.333333333333
13;1.066;1.066;1.066;223;223;223;149.333333333333;149.333333333333;149.333333333333
